title,news
"Amid dark clouds over U.S. farms, some see opportunity to prosper",fox
Hulk Hogan squad car ride on airport tarmac spurs probe by Chicago police,fox
"Judge rips into Roger Stone, bars him from speaking publicly on case: 'There will be no third chance'",fox
Comedian John Cleese vows his new show will take on ‘censored’ topics: ‘Be prepared to be shocked’,fox
"Trump mocks Joe Biden, shares video showing 2014 photo of former vice president and his son golfing with Ukraine gas company board member",fox
"American Airlines passengers stranded by ‘excruciating circumstances’ in Bahamas, called 'illegal immigrants'",fox
Serial killer traits: Forensic psychology expert details key criminal patterns,fox
"AOC stars in GOP congressional ad: 'Bless her heart, she has some terrible ideas'",fox
"NBA wife blasts Charlotte Hornets, claims team downplayed the severity of Gordon Hayward’s injury",fox
Kamala Harris bursts out laughing when asked if she has socialist perspective,fox
"Las Vegas massacre shooting victims, family members to get up to $800M to settle lawsuits, lawyers say",fox
Chicago finishes 2020 with 769 homicides as shootings spike,fox
Radiation levels at Russian test site spiked up to 16 times above normal after explosion,fox
"Jussie Smollett's 'Empire' role cut from season's final episodes, creators say",fox
Brown v. Board of Education ruling: What to know,fox
Alex Murdaugh indicted for alleged drug trafficking scheme with would-be hitman peddling opioids,fox
Reactions roll in for VP debate as critics give Vance a win over Walz,fox
"Tropical Depression Cristobal drenches Mexico, Gulf Coast impacts likely to arrive by Sunday",fox
Jason Chaffetz: Nadler cries 'constitutional crisis' but let’s look at what Dems said about Fast and Furious,fox
Bipartisan House resolution condemns Chinese government over handling of coronavirus response,fox
Celebrities' hottest red carpet looks of 2021,fox
Pink belts out moving gospel song during son's bath time: 'Faith is always a comfort',fox
"Meghan Markle, Prince Harry considering moving to Canada: source",fox
Rescue dog credited with stopping possible Pennsylvania abduction by suspect accused of stuffing girl in trunk,fox
"New York-area coronavirus outbreak originated primarily in Europe, not China: report",fox
Woman quits job to take care of husband like a 1950s housewife: 'I'm living how I always wanted',fox
"Sussmann-Durham trial: What you need to know ahead of opening arguments, first day of testimony",fox
Missing South Carolina woman's family makes renewed call for answers two years later,fox
NFL players react to Patriots owner Robert Kraft's solicitation charges,fox
"Chick-fil-A CEO promised dad he'd uphold Christian values, stay closed on Sundays",fox
Court orders abortion for 11-year-old who said pregnancy made her feel ‘special’,fox
Fans and celebrities celebrate Star Wars Day on social media,fox
Barr says DOJ was consulted before Soleimani strike as Trump goes on defensive,fox
Tom Del Beccaro: Impeachment inquiry – What to expect from Democrats' pre-trial show (and how Republicans win),fox
National Epilepsy Awareness Month: How a Hail Mary diet helped our daughter,fox
Parents of Kelsey Berreth cite custody battle in missing mom's disappearance,fox
"China, US race to unleash killer AI robot soldiers as military power hangs in balance: experts",fox
House votes to shield federal workers from Trump 2.0 'drain the swamp' plan,fox
US closes 5 military bases in Afghanistan as part of Taliban peace deal,fox
Chinese diplomat warns Beijing ‘will not sit on its hands’; military runs drills near Hong Kong border,fox
Murder suspect left alone in interrogation room lets bodily functions run wild: video,fox
Australia wildfires expected to worsen as another ‘extreme heat wave’ looms,fox
Bebe Rexha helping to rebuild Albania following devastating 6.4-magnitude earthquake,fox
Georgia universities spent millions on DEI efforts prior to state budget cuts: Report,fox
"US intel assesses Chinese spy balloons transited US several times, went 'undetected': Senior admin official",fox
Ellen DeGeneres has osteoporosis: Here's what to know about the painful bone condition,fox
James Carafano: Trump’s Afghanistan trip shows he’s no isolationist – Illustrates a Trump Doctrine,fox
"Kim Jong Un puts North Korean city on lockdown over suspected coronavirus case, says 'vicious virus' may be in country",fox
Piers Morgan rips former employer CNN over 'disgraceful race-baiting' coverage of Meghan Markle,fox
Vermont Christian school barred from future tournaments after forfeiting game against team with trans student,fox
Sen. Pat Roberts' departure plans spark speculation in Kansas about who'll succeed him,fox
Convicted sexual predator sues mustard company for misleading 'custumers' with packet packaging,fox
MSNBC signs daughter of Sen. Bob Menendez as weekend anchor,fox
LSU's Olivia Dunne 'living the dream' as Tigers clinch berth in NCAA Regional,fox
Dominic West relates to King Charles infidelity scandal after 'The Crown' star's drama with Lily James,fox
Naked California burglary suspect arrested after getting stuck in chimney: reports,fox
Maryland police release footage of fatal police shooting,fox
Jennifer Lopez took Alex Rodriguez to a strip club to prepare for 'Hustlers' role,fox
Pope Francis allegedly repeats anti-gay slur while discussing ban on homosexual seminarians,fox
Trump suggests Pelosi should stop getting a paycheck amid shutdown,fox
"Brazilian soccer players are stuck in Ukraine, beg their government for help: 'We are going through chaos'",fox
Sen. Rick Scott: Why New Yorkers flee for Florida,fox
"Hurricane Michael could bring catastrophic storm surges: What are they, and how can you prepare?",fox
"Psychiatrist featured on CNN, MSNBC praises Hitler in tweet attacking Trump",fox
"Moonbathing may deliver energy, inspiration and overall well-being, astrologer says",fox
Sen. Menendez demands Trump release blocked Puerto Rico aid in wake of earthquakes,fox
'Hotel Rwanda' hero Paul Rusesabagina to be freed,fox
Deadly Ebola-like Marburg virus could ‘spread far and wide’ if not stopped: WHO,fox
"California homeowner beats alleged intruder with baseball bat, report says",fox
Massachusetts GOP arremete contra los líderes liberales tras la detención por el ICE de inmigrantes ilegales acusados de violación de menores,fox
"Pompeii 'sorcerer’s treasure trove' discovered, with bones, skull charms and gems for rituals",fox
Mississippi mother worried for son's safety calls for increased measures following deadly riots,fox
Vanessa Hudgens seen cuddling up with MLB Player Cole Tucker after talking about 'date night',fox
Rep. Biggs: Many Americans tuned out impeachment because of Pelosi's tactics,fox
"Sheikh Nawaf Al Ahmad Al Sabah, ruler of oil-rich Kuwait, dead at 86",fox
Gwyneth Paltrow almost didn't make 'Shakespeare in Love' because of her 'terrible' breakup with Brad Pitt,fox
"Miranda Lambert's Nashville bar 'Casa Rosa' serves Tex-Mex food, margaritas and live music",fox
'Riverdale' star Lili Reinhart shares 'sappy' love poem for Cole Sprouse,fox
"Trump's surprise DMZ invite to Kim Jong Un 'very interesting,' North Korea official says",fox
"Roma Downey talks ‘Resurrection,’ coping with grief: ‘It was my faith that kept me from sinking to my knees’",fox
Ashton Kutcher testifies in trial of alleged serial killer accused of murdering his friend,fox
Castro fails to make cut as DNC announces participants for next debate,fox
Supreme Court to hear case that could bring major changes in school choice laws,fox
Lawsuit claims Trump campaign nondisclosure agreements are unlawful,fox
"Shannen Doherty coping with stage 4 breast cancer diagnosis with the help of friends, diet and exercise",fox
"Remember Solyndra? Loss of taxpayer millions now seems forgotten, expert says",fox
"Death penalty is increasingly seen by Americans as being 'unfairly' administered, Gallup report finds",fox
‘Happy Days’ star Marion Ross shares how quarantine has changed her daily routine,fox
"D-Day veteran, 99, gets ovation from the Queen and Trump as he leads tributes",fox
Jussie Smollett's alleged hate crime hoax sheds light on similar phony accusations,fox
"Harvard sued for 'exploiting' early photos of slaves, asked to pay damages to woman who says she's next of kin",fox
"As good cops flee progressive cities for conservative suburbs, doors open for unqualified candidates",fox
Kamala Harris proposes incentives for schools to extend school days by three hours,fox
"No clear winner in presidential race as vote counting continues, election hangs in balance",fox
Here's a list of crimes on LA's new DA's do-not-prosecute list,fox
"‘Kids Say the Darndest Things’ host Tiffany Haddish said she begged mom, grandma to get her on show as a child",fox
Biden slammed for 'rancid' Philadelphia speech attacking Americans while flanked by US Marines,fox
Man arrested in killing of Nashville ICU nurse,fox
Ex-Army soldier held for extradition to Germany after DNA links him to 1978 murder,fox
The history behind Veterans Day,fox
Biden has been on wrong side of foreign policy issues for decades: former Bush assistant secretary of state,fox
"Celtics' Ime Udoka allegedly had relationship with female staff member, faces season-long suspension: report",fox
"Twitter shocked by Biden interview on transgender surgery, public restroom use: 'Miles ahead of their skis'",fox
‘Wheel of Fortune’ host Pat Sajak’s daughter says ‘it was a difficult time’ when star had health scare,fox
"Florida teenagers beat men with skateboards in video, police ask for help",fox
Covington Catholic High student's lawyer says lawsuit is 'message' for 'weaponized' Washington Post,fox
Portland faces lawsuit from disabled residents over taxpayer-funded homeless tent crisis,fox
Somalia shootout spreads from presidential palace to hotel; 5 Islamic extremist rebels killed,fox
Vladimir Putin's strangest propaganda moments,fox
"Muslim scholar says Trump 'more committed' to protecting religious freedom abroad than Obama, Bush",fox
Riley Gaines speaks at Trump rally about sharing locker room with transgender athlete: 'exposed and exploited',fox
Tucker Carlson: There has to be a more balanced course on coronavirus than the one we're on now,fox
Hurricane Isaias' impact may be felt in Florida tonight as storm charts path for US east coast,fox
Police arrest suspect following death of ex-NHL player Adam Johnson,fox
Trump hits back after Trudeau laughs at him in NATO summit video,fox
Greg Gutfeld and Brian Kilmeade: Why people think we hate each other,fox
Patricia Heaton's husband David Hunt accused of inappropriate touching on 'Carol's Second Act' set,fox
Olivia Newton-John discusses late Kelly Preston's 'private journey' with breast cancer,fox
"RNC, freed from consent-decree limits, goes on ballot security offensive",fox
"$3.4M in fake Gucci, Hermes, Nike items seized at LA airport, CBP says",fox
Tom Brady enthusiastically accepts Morgan Wallen’s invitation for a friendly round of golf: 'LFG',fox
"Piers Morgan: Prince Harry a 'weak whiner,' accusations of racism toward Meghan Markle a 'downright lie'",fox
"Evacuation order lifted amid Texas plant fire, blaze contained, officials say",fox
Angelina Jolie sells Churchill painting he gave as gift to FDR,fox
"Senate sex tape: Congressional staffer allegedly seen in leaked video could face charges, legal expert says",fox
"On this day in history, November 9, 1989, Berlin Wall falls, marking Cold War victory by US, western Allies",fox
Women’s World Cup: US stars Ali Krieger and Ashlyn Harris savor tournament experience as a couple,fox
"Fox News' Election Night Tools: Probability Dials, Voter Analysis and more",fox
Illegal immigrants rescued at border wall in California after 'precarious situation',fox
TUCKER CARLSON: Children are being destroyed by this,fox
Dr. Marc Siegel urges medical professionals to 'rebel' against Gov. Newsom's COVID 'misinformation' law,fox
Sweden saw significant rise in gang-related violence in 2019: report,fox
Rand Paul hits 'Biden/Harris CDC' over COVID-19 vaccine guidance for 6-month-olds,fox
Lauren Daigle's Christian song just broke the record with 62 weeks at No. 1 in the category,fox
Judge tosses House Dems' lawsuit over Trump's use of emergency military funds for border wall,fox
"Dunkin' 'Donut Desperado' dances as he live streams own crime at New Jersey store, video shows",fox
Greg Gutfeld: 'Gutfeld!' is here to scare the people who love to scare you,fox
"‘Kids in cages’ being taught in class, WH says, as schools remain closed",fox
Beyoncé releases new album ‘Renaissance’ as singer Kelis accuses her of song 'theft',fox
Sports Illustrated Swimsuit model Brooks Nader claims stalker used Apple AirTag to track her at night,fox
Jennifer Lopez’s production company wins $40M lawsuit brought by ‘Hustlers’ inspiration,fox
Colorado mother arrested after 7-year-old son's body is found inside storage unit,fox
USFL's Derrick Dillon reflects on 'exciting' historic weekend: 'I just spoke it into existence',fox
"President Trump should have avoided 'punching down' at London mayor, says Karl Rove",fox
San Francisco car owners take drastic measures as break-ins skyrocket: 'I'm shocked',fox
Randi Weingarten gets schooled for tweet about classrooms becoming ‘too politicized:’ ‘Look in the mirror’,fox
"Jennifer Lopez flaunts toned abs, athletic physique in Instagram photo",fox
Son of former Rep. Chris Collins pleads guilty in insider trading case,fox
Shannon Bream shares emotional story about husband's cancer battle: We cried 'tears of joy' in Pizza Hut,fox
South Carolina woman donates kidney to stranger after seeing heartfelt plea on car: 'God came to me',fox
Red light cameras banned in Texas,fox
Portland Police Association leader explains why all members of Portland police riot squad resigned,fox
McDonald's new Crispy Chicken Sandwiches have official launch date,fox
Hulk Hogan to commemorate ‘Mean’ Gene Okerlund’s death in special WWE appearance,fox
Trump supporters come out to blue state highways to rally,fox
BLM co-founder slams 'triggering' charity transparency laws after $6M mansion exposed,fox
Illegal immigrant accused of murdering California cop faces judge,fox
House Dems to challenge Trump emergency declaration on Friday,fox
Democrat slammed after accidentally saying Trump 'needs to be shot' before quickly correcting herself,fox
Ohio man found not guilty of strangling his wife and staging scene to look like suicide,fox
Ravens' Lamar Jackson upset with Marquise Brown trade during draft,fox
Girlfriend of dead ex-NHL player shares heartbreaking message as police investigate 'freak accident',fox
Ex-NFL player Chad Wheeler found guilty on domestic violence charges,fox
WWE Superstar Mandy Rose reflects on her journey to wrestling: 'It's kind of crazy',fox
Trump takes shot at John McCain over Affordable Care Act repeal attempt at rally,fox
"Taiwan arch bridge collapses, at least 10 injured as divers search for possible victims",fox
Mariah Carey slammed by women's rights activists for Saudi Arabia performance,fox
New York Times silent after star reporter equates Trump supporters to 'enemies of the state',fox
Brooke Shields shares age-defying secret: 'I'm now starting to celebrate my body',fox
Illinois Democrat and ex-ICE chief spar at hearing about child migrants,fox
Impeachment hearing witness invokes Barron Trump's name for laughs,fox
Showdown in Congress over Trump's national emergency declaration; Mystery Mueller case revealed,fox
Optimism key to living longer? This study says so,fox
Tucker Carlson: Trump refused to bow to the intelligence agencies and for that crime he was punished,fox
Pompeo rips Dems for scheduling Trump impeachment hearing during NATO summit,fox
Jussie Smollett hosted recent documentary episode about lynching that network has now yanked,fox
"Brian Kilmeade: USWNT could bring home the trophy again, but World Cup about so much more than that",fox
Fox News Channel is top basic cable network in April; CNN ratings plummet,fox
Tug-of-war with a lion: UK zoo's bizarre big cat challenge sparks backlash,fox
"Celebrities react to Jeffrey Epstein's death with conspiracy theories about Donald Trump, Russia",fox
Tucker Carlson: What Butler rally tells us about Trump and his support,fox
"Dutch rape victim, 17, dies after euthanasia request",fox
Brawl breaks out in Los Angeles' Fashion District,fox
"Dan Gainor: NY Times goes farther left, CNN’s Cuomo erupts, and CNN's Ryan bars reporter from covering her",fox
"Dustin Johnson talks about back injury, suggests wife Paulina Gretzky is to blame",fox
Sales of 'Betsy Ross' shirts jump as Rush Limbaugh announces $3M donation for Tunnel to Towers,fox
Expelled Minnesota Democrat’s son suspect in hit-and-run crash that killed 5 Muslim women,fox
DeSantis slams San Francisco after visit: 'We saw people defecating in the street',fox
Iowa floods batter downtown Davenport as future of businesses in doubt,fox
Dad's viral post praising stay-at-home wife's 'sacrifices' sparks debate,fox
Pence suggests a Lincoln Project ad convinced Trump he could overturn the 2020 election on Jan. 6,fox
Jeffrey Epstein docs with names of associates to be made public: report,fox
"Leaving Pentagon, Mattis urges workers to 'keep faith' in US",fox
Tom Basile: Persecuted Christians at home and abroad need help  – here's how US and YOU can help,fox
Giuliani subpoenaed by House Dems for Ukraine docs in impeachment inquiry,fox
Obama reportedly told Biden he didn't have to run in 2020,fox
Wisconsin woman sentenced to 11 years for killing sex trafficker she argues she was legally allowed to kill,fox
Jon Voight on why he broke out dancing on stage at White House: 'I don't take myself that seriously',fox
Michael Goodwin: The New York Times has changed more than any news organization in America,fox
Republicans to force floor vote reversing California's electric vehicle mandate,fox
"D-Day veteran, 97, parachutes into Normandy 75 years later",fox
"Rep.-elect Carlos Gimenez, former Miami-Dade mayor, condemns other mayors that 'allowed mob rule'",fox
Full worm supermoon on deck: What you need to know,fox
Pence rejects 'crackpot' Trump lawyer's suggestion he could have 'paused' 2020 electoral vote certification,fox
"Taylor Swift debuts drops album 'Evermore,' music video for 'Willow'",fox
Daniel Hoffman: Memories of a special man prompt thanks to all who serve,fox
Fossil site may prove tyrannosaurs lived in packs,fox
Harris camp hires activist reverend who claims Christianity has been 'hijacked' by White supremacy,fox
Tom Arnold shares 75-pound weight loss before and after photos as he celebrates 5 years of sobriety,fox
CIA approved former top spy signing Hunter Biden laptop letter,fox
"Winter weather hits Seattle as Northwest storm brings 'treacherous' travel impacts, power outages",fox
Throwback Toyota Supra and mid-engine Dodge Charger spotted on 'Fast 9' set,fox
"Dallas Zoo clouded leopard escapes, massive search underway",fox
Sarah Sanders: 'Truly mind-boggling' how people can choose socialism with Trump's economy,fox
DOJ denies collusion with Bragg's office on Trump prosecution in new letter,fox
Clear plastic pants touted as latest 'festival' trend,fox
NYC reforms aimed at tinkering with racial makeup of criminals created more Black victims: expert,fox
"Coven of witches give Catholic students magical ‘crystals’ as ‘icebreakers,’ counselor reportedly fired",fox
Olivia Dunne makes stunning admission in latest TikTok video,fox
Social media's most viral trends of 2023,fox
Julián Castro accuses media of 'double standard' in covering Kamala Harris campaign,fox
President Biden's first state dinner puts Jill Biden in the spotlight,fox
Hall of Famer Michael Irvin out at NFL Network amid shakeup,fox
Trump shooter Thomas Matthew Crooks' parents registered Pennsylvania professional counselors: Records,fox
Kim Kardashian goes off on fake knockoffs of her dress in fiery Twitter rant: 'I can no longer sit silent',fox
Friend of Bambi Larson pleads with Trump to ‘keep us safe’ from sanctuary policies,fox
"Jimmy Carter hospitalized due to urinary tract infection, spokeswoman says",fox
"Fox News Decision Desk projects Ted Cruz wins third term, defeating Dem Colin Allred",fox
Journalist Andy Ngo files lawsuit against Antifa group in Oregon following 2019 assaults,fox
"South Carolina's McMaster wins re-election, will be state's longest serving governor",fox
Virginia Beach city employee starts petition to allow firearms at work after mass shooting,fox
"Astros sign-stealing whistleblower was wrong for going public with complaint, ESPN broadcaster says",fox
US Capitol Police top boss says hiring surge needed to fill ‘intelligence gaps’,fox
"Arizona county defends restoring 98,000 with unconfirmed citizenship to voter rolls",fox
"Christie Brinkley talks turning 67, whether she’ll pose for Sports Illustrated Swimsuit again",fox
Hundreds of Virginia boats sped in areas used to protect endangered right whale before one was killed: report,fox
"Missing Florida girl Taylor Williams, 5, was left home alone 'at least every other day,' last seen in May: warrant",fox
Democrats' impeachment spectacle returns to Capitol Hill,fox
"'Jeopardy!' champs, including James Holzhauer, couldn't identify Michael Avenatti in clue",fox
"Sean Connery ‘was absolutely a great kisser,’ recalls Bond girl Barbara Carrera: ‘The scene was so sacred’",fox
Rapper Killer Mike pleads to CNN: 'Stop feeding fear and anger every day',fox
"Bishops OK anti-abuse steps, but skeptics seek tougher moves",fox
"Brian Austin Green shares rare pic of son, 17, he shares with ex Vanessa Marcil",fox
Eric Shawn: Why I will not give up looking for Jimmy Hoffa,fox
New York man smokes pot in front of two NYPD police officers in celebration of legal marijuana,fox
"Savannah Spurlock person of interest arrested on desecration charges after human remains found, cops say",fox
Disgraced WaPo cartoonist blasted for basing anti-DeSantis cartoon on infamous image of drowned Syrian boy,fox
"Lara Trump on Democrats' 'dark' convention, previews the Republican National Convention",fox
"Austin man avoids prison time, gets 10 years of community supervision in sexual assault case",fox
Trump tells Ingraham Iraq should pay US back if troops leave country,fox
Texas manhunt ends after shooting of state trooper: 'Suspect is deceased',fox
"Forget the Christmas Star: Mercury, Jupiter and Saturn will form rare 'triple conjunction'",fox
Actor Bert Belasco's cause of death revealed,fox
NYT gives reporter who called Trump supporters 'enemies' a free pass after firing editor for pro-Biden tweet,fox
"Migrant says he came to US border because Biden was elected, would not have tried to cross under Trump",fox
Banana-targeting fungus may cause 'apocalyptic scenario' for the fruit,fox
Dog brings owner's Chick-fil-A from restaurant to car in viral video,fox
Andrew McCarthy: Trump’s Flynn pardon justified — adviser should never have been investigated and prosecuted,fox
Lawsuit claims the Washington Post wrongfully bullied and targeted Nick Sandmann,fox
"Montana may show how election offices are 'addicted' to private money like Mark Zuckerberg's, report finds",fox
Tucker Carlson: Kamala Harris' 'synthetic' campaign was proof the media can 'sell almost anything',fox
Lions release wide receiver Marvin Jones shortly after he stepped away for 'personal family matters',fox
Gavin Newsom takes hits from Twitter after heralding California as the 'true freedom state',fox
6 Dr. Seuss books to stop being published because of racist imagery,fox
Justin Timberlake's co-star Alisha Wainwright leaves New Orleans as Jessica Biel arrives: report,fox
"‘Empire’ actor Jussie Smollett now ‘classified as a suspect’ in a criminal probe following attack claims, Chicago police say",fox
Tom Brady’s ex Gisele Bündchen gives inspirational message after divorce,fox
Todd Chrisley speaks out after being ‘unfairly targeted’ in tax evasion case: ‘So blessed and grateful’,fox
"Gay Trump voters shatter Dem 'lie' LGBT Americans only vote blue, says Log Cabin Republicans chief",fox
"Bill Belichick had to be convinced not to trade Tom Brady, QB's former throwing coach says",fox
Biden hits back at Bernie’s bashing over high-dollar fundraisers,fox
James McAvoy reveals he's been turned down for movies roles because of height,fox
"Riley Howell, 'hero' UNCC student who died after tackling gunman, earns Purple Heart, Bronze Star",fox
Kyle Rittenhouse trial: Jury instructions the next battleground,fox
"FBI 'indifferent' to possible China hack of Hillary Clinton's server, as State Department fought to protect her, interviews suggest",fox
US Air Force memo authorizes use of gender pronouns in signature blocks,fox
"Illegal immigrant allegedly killed mother, son in drunk driving crash despite being deported 4 times",fox
Nashville nurse's killer gets 25 years for road rage-induced shooting,fox
"Pence says ‘Trump was wrong’ for Jan 6 handling, ‘history will hold’ him ‘accountable’",fox
"Police settle $1.9M lawsuit after drawing guns, handcuffing Black family in car theft mix-up",fox
"Trump set to preside over record spending, deficits as coronavirus costs explode",fox
"Napkin, genealogy site leads to arrest in 1993 murder case",fox
Theresa May heckled by her own party members after local election shellacking thanks to Brexit impasse,fox
Packers cornerback says Justin Jefferson's dominant Week 1 performance against Green Bay was a 'fluke',fox
10 ways big government uses AI to create the totalitarian society of Orwell's classic '1984',fox
"ABC's Sunny Hostin condemned by Black, Latino Republicans for disparaging remarks: 'That's racism right there'",fox
Minnesota man who killed hockey coach with single punch sentenced to probation: report,fox
Dems’ long game? Pelosi raises prospect of prosecuting Trump once he leaves office,fox
NY Times hyped a draft document in warning that deaths could double,fox
"Trump challenges Biden to golf match, says he'll give $1 million to charity if he loses",fox
"Ellen DeGeneres defends Meghan Markle, Prince Harry after private jet backlash",fox
"Fotis Dulos tried to hit estranged wife Jennifer Dulos with a car, threatened her multiple times: documents claim",fox
"Army veteran pushes wife out of way before he was struck, killed in hit-and-run crash, California police say",fox
Grisham on public impeachment testimony: It was a joke,fox
‘The Talk’ co-host Amanda Kloots marks one year since she drove husband Nick Cordero to the emergency room,fox
"Justin Bieber's biggest moments, from discovery on YouTube to Hailey Baldwin marriage",fox
"Mississippi Gov. Bryant signs 'heartbeat bill,' enacting one of strictest abortion laws in nation",fox
"Prince William, Kate Middleton struggled through a 'difficult time' after Prince Philip’s death",fox
Pennsylvania fire chief says day care where blaze killed five children lacked enough working smoke detectors,fox
Brazil leader Bolsonaro lashes out at media over report alleging ties to left-wing activist’s killing,fox
Florida's Tyndall Air Force Base sees jet crash land; pilots hospitalized,fox
Prince Harry and Prince William were distant at royal Easter service amid feud rumors: reports,fox
Police officers driven out by progressive treatment offer next-generation law enforcement a blunt warning,fox
Dems who denounced Jan 6 riot condemn ‘all violence against police’ amid campus clashes,fox
Antonio Brown reveals why friendship with Tom Brady went sour,fox
CNN faces rare bipartisan backlash for 'siding' with Warren over Sanders during debate clash: 'Disgraceful',fox
"Kamala Harris swipes at Beto O'Rourke, far-left Dems, says 'We can't have open borders'",fox
Ben Shapiro: Democrats 'cannot bring themselves' to back Iran protesters,fox
"Census delay from coronavirus could affect new voting districts, primaries: report",fox
"Sacheen Littlefeather, who rejected Marlon Brando’s Oscar in 1973, says she was blacklisted by Hollywood",fox
"Prince Harry knew Meghan Markle, Oprah Winfrey interview would 'rock the boat': report",fox
"Young NYC homeless to get $1,250 each month in city-backed study",fox
"Browns alternate helmet, uniform combination appears to reignite beef with rival Bengals",fox
"Hillary Clinton huddles with 2020 Dems, including Biden, Harris and Booker",fox
Brianna Kupfer murder: COVID-19 backlog delayed Shawn Laval Smith's trial over Charleston flare gun attack,fox
Country music star John Rich joins Fox Nation,fox
Missing Utah woman found living in tent after disappearing from campsite in November,fox
Carrie Underwood performs medley of songs from country's iconic women at 2020 ACM Awards,fox
"Winter storm to bring snow, icy mix, flooding concerns for up to 200 million Americans",fox
"Dennis Quaid, 66, and Laura Savoie, 27, credit Christian faith to being their ‘greatest source of strength’",fox
"Ted Koppel: New York Times, Washington Post ‘decided as organizations’ that Trump is bad for United States",fox
‘Fuller House’ stars seem to reference Lori Loughlin in Kids’ Choice Awards speech amid college admissions scandal,fox
Gina Carano says she was fired for refusing to beat to Hollywood's drum: 'They came after me so hard',fox
"Google admits it didn’t tell Nest users about built-in mic, but was 'never intended to be secret'",fox
Patton Oswalt defends performing with Dave Chappelle after backlash over Netflix star's transgender comments,fox
Serena Williams suggests her father should coach 6-year-old daughter 'because I'm too nice',fox
"Arizona skating rink brawl captured on surveillance video, cop seen using Taser on teen",fox
"Mount Etna in Italy erupts twice in 48 hours, photos show",fox
Meteor lights up the sky over the Gateway Arch in St. Louis,fox
WWE star Roman Reigns may approach Hulk Hogan territory with WrestleMania 39 win over Cody Rhodes,fox
US moves to seize Iranian supertanker detained in Gibraltar,fox
Alleged Dominican drug kingpin linked to David Ortiz shooting arrested in Colombia,fox
Ex-fiancée of Texas man accused of helping to murder his baby's mother in 2020,fox
Rashida Tlaib calls Trump an expletive during pitch to impeach,fox
"Migrants wear Biden T-shirts at US-Mexico border, demand clearer policies",fox
Grassley says new whistleblower info reveals 'deeply rooted political infection' within the FBI,fox
Gowdy on Schiff's interaction with the whistleblower,fox
"Meghan Markle, Prince Harry could be headed for 'divorce,' Duchess of Sussex's estranged half-sister predicts",fox
Topless woman arrested during Prince Philip's funeral: report,fox
Harry Styles-Olivia Wilde romance has left Jason Sudeikis 'heartbroken': reports,fox
Todd Chrisley denies extorting daughter over sex video with 'Bachelorette' star,fox
Salma Hayek stuns in photos as she celebrates 17 million Instagram followers,fox
"Twisted Sister’s Dee Snider talks band’s breakup, staying sober in the ‘80s: ‘I made people’s lives miserable’",fox
Amanda Kloots slams Trump's coronavirus tweet 3 months after husband Nick Cordero's death: 'No empathy',fox
Oklahoma death row inmate executed for double killing after 3 last words,fox
Florida trooper hospitalized in dramatic turnpike hit-and-run caught on camera,fox
Huma Abedin on Anthony Weiner's multiple scandals during marriage: 'I don't regret standing by him',fox
Hold the line and wait for a cheaper iPhone? Apple will launch a low-cost phone next year: report,fox
Gen. Jack Keane: US deal with Taliban on ending Afghan war could happen next week,fox
‘Patient 16’ recovers from COVID-19 infection during Defense Department study,fox
Fox News Poll: Voters give President Trump mixed reviews after 4 years,fox
Who is Simon Cowell's fiancée Lauren Silverman?,fox
"Lori Vallow trial: 'Cult mom' to be sentenced Monday in murder of her two children, husband's first wife",fox
Video of boy in wheelchair bouncing on trampoline goes viral,fox
Thomas Sowell: Black and minority lives would improve if politicians supported charter schools,fox
"South Carolina college student, stepfather fatally shot in head on front lawn over fender bender: reports",fox
"Texas man uses Apple AirTag to track down person who stole his truck, then kills him: Police",fox
"Miley Cyrus, Liam Hemsworth separate after less than a year of marriage",fox
Tom Brady opens himself up to razzing from former NFL colleagues over underwear selfie,fox
"James Comey, a media star after Trump fired him 2 years ago, now dogged by 'spying' accusations against FBI",fox
Cuomo expands vaccine eligibility to seniors after pleas from de Blasio,fox
Raiders top Giants in Antonio Pierce's head coaching debut,fox
"Pro-Palestinian protester derails dinner at UC Berkeley law school dean’s home, refuses to leave",fox
Kamala Harris drops out of presidential race,fox
"British Royal Family congratulate Meghan Markle, Prince Harry on birth of daughter Lili",fox
Biden's inner circle met at Wilmington home where classified docs found,fox
"Last ex-Minneapolis officer convicted in George Floyd killing gets sentence of 4 years, 9 months",fox
Key Bolsonaro lieutenant blasts Biden for silence on Brazil's X ban: US has 'responsibility' to speak up,fox
Apollo 13 astronaut Fred Haise recounts ill-fated mission: 'We never got to the edge of the cliff',fox
John B. Daukas: COVID & Cuomo -- Why New York's governor should be worried about a federal probe,fox
LeBron James agrees to 2-year deal with Lakers: report,fox
News Corp announces major donation for Australian bushfire relief,fox
"Princes Harry and William reunite at Prince Philip's funeral for first time amid rift, separated in procession",fox
Tom Homan: Democrats are lying to the American people about ICE and immigration -- here’s why that’s dangerous,fox
HHS moves to debar EcoHealth Alliance president over failure to comply with grant procedures,fox
Las Vegas Dem accused of murdering journalist faces removal from job,fox
Journalist taunted for warning Elon Musk against offending Senate Democrats: ‘Spoken like a true servant’,fox
House committee subpoenas Andrew Cuomo over COVID-19 nursing home policies,fox
Self-described R. Kelly manager and advisor pleads guilty to interstate stalking,fox
"Harmony Montgomery case shines spotlight on need for more social workers in police departments, cops say",fox
GOP lawmakers warned Mayorkas about crime risk from Venezuelan illegal immigrants but never got a response,fox
