title,news,index,url
Trump-Musk interview: 5 biggest takeaways from the 2024 presidential election to the US border crisis,fox,827,https://www.foxnews.com/politics/trump-musk-interview-5-biggest-takeaways-from-2024-presidential-election-us-border-crisis
Bruce Willis' daughter Tallulah gives update on his 'painful' dementia battle,fox,1639,https://www.foxnews.com/entertainment/bruce-willis-daughter-tallulah-update-painful-dementia-battle.print
"CNN taps new president, current executive producer of 'The Late Show' to replace Jeff Zucker",fox,984,https://www.foxnews.com/media/cnn-chris-licht-replaces-jeff-zucker-president
The Covid summer wave is here,nbc,2188,https://www.nbcnews.com/health/health-news/covid-summer-wave-rcna158638
Judge denies Trump bid to dismiss classified documents case using Presidential Records Act,nbc,3222,https://www.nbcnews.com/politics/donald-trump/judge-denies-trump-bid-dismiss-classified-documents-case-using-preside-rcna146460
Iran warns its neighbors not to help Israel attack,nbc,2443,https://www.nbcnews.com/news/world/iran-israel-attack-retaliation-strikes-jordan-saudi-arabia-khamenei-rcna175001
"Protests erupt in Santiago over power outages, food shortages as Cuba faces economic crisis",fox,362,https://www.foxnews.com/world/protests-erupt-santiago-power-outages-food-shortages-cuba-faces-economic-crisis
Gaza Strip struggles to cope as coronavirus outbreak takes its toll,nbc,2349,https://www.nbcnews.com/news/world/gaza-strip-struggles-cope-coronavirus-outbreak-takes-its-toll-n1239972
Harris calls Trump 'one of the biggest losers ever' during economy speech in key battleground,fox,345,https://www.foxnews.com/politics/harris-claims-trump-one-biggest-losers-ever-economy-speech
Nobel laureate Yunus arrives in Bangladesh to lead interim government,nbc,2600,https://www.nbcnews.com/news/world/nobel-laureate-yunus-arrives-bangladesh-lead-interim-government-rcna165731
Two more storms gain strength in Atlantic following devastation of Hurricane Helene,nbc,3213,https://www.nbcnews.com/news/weather/two-storms-gain-strength-atlantic-devastation-hurricane-helene-rcna173799
"Howard Stern hits back at critics calling him 'woke,' says he takes it as a compliment",fox,711,https://www.foxnews.com/media/howard-stern-hits-back-critics-calling-him-woke-i-think-thats-compliment
Senate passes the most significant child online safety bills in decades,nbc,2603,https://www.nbcnews.com/politics/congress/senate-poised-pass-significant-child-online-safety-bills-decades-rcna164259
"Israeli-American reservist killed by Hezbollah missile in Israel, IDF says",fox,10,https://www.foxnews.com/world/israeli-american-reservist-killed-hezbollah-missile-israel-idf-says
Phoenix weathers 100 days of 100-plus degree temperatures,nbc,3046,https://www.nbcnews.com/science/environment/phoenix-100-days-100-degree-temperatures-rcna169438
University leaders condemn Jewish genocide rhetoric as backlash grows,nbc,2116,https://www.nbcnews.com/news/us-news/university-leaders-condemn-jewish-genocide-rhetoric-backlash-grows-rcna128502
Abortion rights to expand in blue states after Roe v Wade overturned in Dobbs decision,fox,1834,https://www.foxnews.com/politics/abortion-rights-expand-blue-states-roe-v-wade-overturned-dobbs-decision
Cuban power plant failure leaves millions in the dark in island-wide outage,fox,793,https://www.foxnews.com/world/cuban-power-plant-failure-leaves-millions-dark-island-wide-outage.print
Bala: Everything to know about the best at home fitness gear ,nbc,3500,https://www.nbcnews.com/select/shopping/bala-weights-fitness-gear-ncna1267112
Harris-Trump showdown: Group of former law enforcement leaders takes sides in presidential election,fox,94,https://www.foxnews.com/politics/harris-trump-showdown-leading-law-enforcement-group-takes-sides-presidential-election
Venezuelan Tren de Aragua gang recruiting kids from Texas middle schools,fox,129,https://www.foxnews.com/us/venezuelan-tren-de-aragua-gang-recruiting-kids-out-texas-middle-schools.print
First came fentanyl. Now this state is counting the casualties from another deadly drug.,nbc,2371,https://www.nbcnews.com/health/health-news/fentanyl-xylazine-west-virginia-rcna128327
Trump allies meet with Prime Minister Netanyahu and other Israeli officials,nbc,2828,https://www.nbcnews.com/politics/donald-trump/trump-national-security-adviser-robert-obrien-meets-netanyahu-rcna153185
Zyn maker Philip Morris announces $600 million facility to produce the popular pouches in Colorado,nbc,3681,https://www.nbcnews.com/business/business-news/zyn-maker-increases-production-capacity-new-600-million-facility-color-rcna162072
"Nikki Haley ends presidential campaign with 'no regrets,' ceding GOP nomination to Trump",nbc,2263,https://www.nbcnews.com/politics/2024-election/nikki-haley-ends-presidential-campaign-trump-gop-primary-rcna134811
Hispanic House Dems accuse Biden of leaving them in dark on possible executive action at border,fox,1900,https://www.foxnews.com/politics/hispanic-house-dems-accuse-biden-leaving-them-dark-possible-executive-action-border
"22 best under-eye patches for puffiness, dark circles and fine lines",nbc,2768,https://www.nbcnews.com/select/shopping/best-under-eye-patches-masks-ncna1246428
"Local election officials in Georgia must certify results, state judge rules",nbc,3022,https://www.nbcnews.com/politics/2024-election/local-election-officials-georgia-must-certify-results-judge-rules-rcna175467
Lady Liberty stands tall – amid lightning strike in NY Harbor,fox,1932,https://www.foxnews.com/us/lady-liberty-stands-tall-amid-lightning-strike-in-ny-harbor
The best point-and-shoot cameras: tested and reviewed by our editors,nbc,3141,https://www.nbcnews.com/select/shopping/best-point-and-shoot-cameras-rcna130454
World War II veteran celebrates 102nd birthday: 'Blessed' and 'grateful' for community support,fox,1865,https://www.foxnews.com/lifestyle/world-war-ii-veteran-celebrates-102nd-birthday-blessed
Georgia Dems chair reveals message to undecided GOP voters as Harris works to build broad base,fox,1658,https://www.foxnews.com/politics/georgia-dems-chair-reveals-message-undecided-gop-voters-harris-works-build-broad-base
"Battleground state Dem distances himself from defund movement, but political record shows different story",fox,516,https://www.foxnews.com/politics/battleground-state-dem-distances-himself-defund-movement-political-record-show-different-story.print
Democratic Socialists group boasts it helped make Walz Harris' running mate: 'Force that cannot be ignored',fox,1857,https://www.foxnews.com/politics/democratic-socialists-group-boasts-helped-make-walz-harris-running-mate-force-cannot-ignored.print
"Faced with the unique challenges of filling a potential Trump Cabinet, quiet transition work is underway",nbc,2243,https://www.nbcnews.com/politics/2024-election/faced-unique-challenges-filling-potential-trump-cabinet-quiet-transiti-rcna171455
Harris barnstorms Wisconsin in 1-day swing state tour targeting young voters,fox,1277,https://www.foxnews.com/politics/harris-barnstorms-wisconsin-1-day-swing-state-tour-targeting-young-voters
Trump says he may free every Jan. 6 rioter. His team is eyeing 'case-by-case' pardons.,nbc,3666,https://www.nbcnews.com/politics/donald-trump/trump-pardon-jan-6-capitol-rioters-rcna149900
Rep. Clyburn declares support for Kamala Harris as Dem nominee if Biden has to bow out: ‘I will support her',fox,950,https://www.foxnews.com/media/rep-clyburn-declares-support-kamala-harris-dem-nominee-biden-has-bow-out-i-support-her
"Trump shooting site gives bird's-eye view of 'disorganized' rally scene, witnesses say",fox,1120,https://www.foxnews.com/us/trump-shooting-site-gives-birds-eye-view-disorganized-rally-scene-witnesses-say
Iran installing and starting cascades of advanced centrifuges as tensions high over nuclear program,nbc,2597,https://www.nbcnews.com/news/world/iran-installing-starting-cascades-advanced-centrifuges-nuclear-tension-rcna157142
"Sextortion training materials found on TikTok, Instagram, Snapchat and YouTube, according to new report",nbc,2204,https://www.nbcnews.com/tech/internet/sextortion-yahoo-boys-snapchat-tiktok-teen-wizz-rcna134200
Helene 'like a bomb went off': Florida Rep Kat Cammack details severe hurricane damage,fox,419,https://www.foxnews.com/us/helene-like-bomb-went-off-florida-rep-kat-cammack-details-severe-hurricane-damage
Bill Maher makes this bold 2024 prediction after Trump-Harris debate,fox,922,https://www.foxnews.com/media/bill-maher-makes-bold-2024-prediction-after-trump-harris-debate
Record floods hit Dubai after up to 10 inches of rain; 18 dead in Oman,nbc,2780,https://www.nbcnews.com/news/weather/heavy-rain-rare-flooding-dubai-middle-east-rcna148056
"Ukraine defense minister confident can replenish troops but in need of weapons, equipment from allies",fox,477,https://www.foxnews.com/world/ukraine-defense-minister-confident-can-replenish-troops-need-weapons-equipment-from-allies
Trump says he would pardon a 'large portion' of Jan. 6 rioters,nbc,2035,https://www.nbcnews.com/politics/donald-trump/trump-says-pardon-large-portion-jan-6-rioters-rcna83873
"14 best products for rosacea and redness, according to dermatologists",nbc,2752,https://www.nbcnews.com/select/shopping/best-skin-care-products-rosacea-ncna1299897
Denise Richards confesses she went through 'hell and back' for Charlie Sheen during addiction struggles,fox,1692,https://www.foxnews.com/entertainment/denise-richards-confesses-hell-charlie-sheen-addiction-struggles.print
Hamas is losing the backing of ordinary people in Gaza who are paying the human price of its war,nbc,2795,https://www.nbcnews.com/news/world/hamas-losing-backing-ordinary-people-gaza-are-paying-human-price-war-rcna159707
"Ahead of the holidays, here's how to build charcuterie boards that are 'super festive'",fox,1471,https://www.foxnews.com/lifestyle/ahead-holidays-build-charcuterie-boards-festive
Gazan families mourn children who were killed during the IDF’s hostage rescue,nbc,2601,https://www.nbcnews.com/news/world/gaza-children-killed-israel-hostage-raid-idf-hamas-war-palestinians-rcna157777
'Elvis' takes No. 1 after tie with 'Top Gun: Maverick',fox,1202,https://www.foxnews.com/entertainment/elvis-top-gun-maverick-tie-no-1-box-office-spot
Hunter Biden settles long-running child support case in Arkansas,nbc,2438,https://www.nbcnews.com/politics/joe-biden/hunter-biden-settles-long-running-child-support-case-arkansas-rcna91937
Pennsylvania Gov. Wolf: Migrant flights only 'passed through' Scranton 'en route to their final destination',fox,1669,https://www.foxnews.com/politics/gov-wolf-migrant-flights-only-passed-through-scranton-en-route-to-their-final-destination
Cyber Monday vs. Black Friday: Experts compare the deals,nbc,3516,https://www.nbcnews.com/select/shopping/cyber-monday-black-friday-deals-compared-ncna1279444
Kamala Harris and her two socialist proposals to crush the US economy,fox,1970,https://www.foxnews.com/opinion/kamala-harris-two-socialist-proposals-crush-us-economy
Alabama governor signs bill to protect IVF treatments into law,nbc,2151,https://www.nbcnews.com/politics/alabama-lawmakers-ivf-protection-bill-vote-rcna141710
"Biden 'anti-growth' policies will slash Medicare, Social Security tax revenue by $400-$900 billion: report",fox,820,https://www.foxnews.com/politics/biden-anti-growth-policies-slash-medicare-social-security-tax-revenue-400-900-billion-report
Biden admin outlaws Palestinian organization for funding terrorism: 'Sham charity',fox,1997,https://www.foxnews.com/world/biden-admin-outlaws-palestinian-organization-funding-terrorism-sham-charity
What's an NFT? Behind the boom for digital collectibles,nbc,3635,https://www.nbcnews.com/tech/tech-news/nft-boom-digital-collectibles-rcna430
Voters react to Vance 'non-answer' when asked if Trump won 2020 election,fox,1248,https://www.foxnews.com/politics/voters-react-vance-non-answer-when-asked-trump-won-2020-election
"The best solar pool covers to heat, insulate and save money",nbc,2776,https://www.nbcnews.com/select/shopping/solar-pool-covers-top-rated-ncna1280026
Outspoken critic of Palestinian Authority Nizar Banat dies after violent arrest,nbc,3367,https://www.nbcnews.com/news/world/outspoken-critic-palestinian-authority-nizar-banat-dies-after-violent-arrest-n1272286
"How to shop for hiking shoes and boots, according to experts",nbc,2190,https://www.nbcnews.com/select/shopping/best-hiking-boots-shoes-ncna1269670
"Iran targeting U.S. state voter rolls and spreading election propaganda, officials say ",nbc,3307,https://www.nbcnews.com/politics/2020-election/iran-targeting-u-s-state-voter-rolls-spreading-election-propaganda-n1245577
Who is Tim Walz? Meet the Harris running mate who called Republicans 'weird people',fox,1046,https://www.foxnews.com/politics/who-is-tim-walz-meet-harris-running-mate-called-republicans-weird-people
"Jack Carr's take on terrorism in the skies on June 14, 1985: Crew was 'nothing short of heroic'",fox,1888,https://www.foxnews.com/lifestyle/jack-carrs-take-terrorism-sky-june-14-1985-crew-nothing-short-heroic
Who made the exploding pagers? A messy global trail emerges behind deadly Lebanon blasts,nbc,2469,https://www.nbcnews.com/news/world/taiwan-firm-denies-making-pagers-used-lebanon-explosions-rcna171594
What Scott Peterson's recent court win could mean for his yearslong quest for freedom,fox,615,https://www.foxnews.com/us/what-scott-petersons-recent-court-win-means-his-years-long-quest-freedom.print
'Thrilled to endorse': Conservative super PAC unleashes 7-figure push for early voting in key Senate race,fox,1318,https://www.foxnews.com/politics/conservative-super-pac-unleashes-7-figure-push-early-voting-key-senate-race
"Everything you need for mat and reformer Pilates, according to expert instructors ",nbc,3656,https://www.nbcnews.com/select/shopping/best-pilates-equipment-apparel-rcna133536
"11 best meal delivery services, tested and reviewed by editors",nbc,3694,https://www.nbcnews.com/select/shopping/best-meal-kit-delivery-services-ncna1287814
‘You’re gonna die tonight’: Trump fan admits dragging cop down Capitol steps,nbc,3708,https://www.nbcnews.com/politics/justice-department/re-gonna-die-tonight-trump-fan-admits-dragging-cop-capitol-steps-rcna47737
Iran may be preparing to arm Russia with short-range ballistic missiles,nbc,2136,https://www.nbcnews.com/news/world/iran-may-preparing-arm-russia-short-range-ballistic-missiles-rcna55101
Sailing away? Israeli leaders have discussed an Arafat-style exit for Hamas leader Yahya Sinwar ,nbc,3101,https://www.nbcnews.com/news/world/israeli-leaders-discussed-arafat-style-ship-exit-hamas-leader-rcna137295
Tunnel to Towers pays off mortgage of fallen Connecticut police sergeant: 'Comfort and connectedness',fox,1772,https://www.foxnews.com/lifestyle/tunnel-towers-pays-mortgage-fallen-connecticut-police-sergeant-comfort
Goldman Environmental Prize awarded to Latina organizer fighting air pollution crisis,nbc,3738,https://www.nbcnews.com/news/latino/goldman-environmental-prize-awarded-latina-organizer-fighting-air-poll-rcna149449
Video resurfaces of Harris chanting ‘down with deportation’ at 2018 parade with disgraced actor,fox,131,https://www.foxnews.com/politics/video-resurfaces-harris-chanting-down-deportation-2018-parade-disgraced-actor
Democrats ramp up efforts to turn out Puerto Rican voters in Pennsylvania,nbc,2720,https://www.nbcnews.com/news/latino/democrats-ramp-efforts-turn-puerto-rican-voters-pennsylvania-rcna172216
Hilary Duff lands ‘How I Met Your Father’ series sequel role for Hulu,fox,77,https://www.foxnews.com/entertainment/hilary-duff-how-i-met-your-father-series-sequel-hulu
NBC News investigation reveals Israel strikes on Gaza areas it said were safe,nbc,2052,https://www.nbcnews.com/news/world/palestinians-killed-israeli-strikes-safe-zones-exclusive-nbc-report-rcna148008
"On this day in history, December 15, 1791, Bill of Rights ratified, codifying unique freedoms in new nation",fox,724,https://www.foxnews.com/lifestyle/this-day-history-dec-15-1791-bill-rights-ratified-unique-freedoms-nation.print
"Why Jimi Hendrix’s death at 27 is still shrouded in mystery, book reveals: ‘It was an avoidable accident’",fox,1314,https://www.foxnews.com/entertainment/jimi-hendrix-27-club-philip-norman-book
Who is the alleged Georgia school shooter? What we know,fox,1851,https://www.foxnews.com/us/who-georgia-school-shooter-what-we-know
U.N. chief calls for slavery reparations to overcome ‘generations of discrimination’,nbc,3701,https://www.nbcnews.com/news/nbcblk/un-chief-calls-slavery-reparations-overcome-generations-discrimination-rcna145218
Harris maintains strong lead among Black swing-state voters in a new poll,nbc,2898,https://www.nbcnews.com/politics/2024-election/harris-maintains-strong-lead-black-swing-state-voters-new-poll-rcna175420
Hurricane Helene: Over 220 dead as some communities struggle to get basic supplies,nbc,3135,https://www.nbcnews.com/news/weather/live-blog/hurricane-helene-live-updates-rcna173973
'I was much better off': These voters back Trump in top battleground county,fox,1372,https://www.foxnews.com/politics/i-much-better-off-voters-back-trump-top-battleground-county
Texas Dem's Senate ad features border wall he once blasted as 'racist',fox,1855,https://www.foxnews.com/politics/texas-dems-senate-ad-features-border-wall-he-once-blasted-racist
Republicans probe CCP-tied nonprofit funneling money to US eco groups,fox,1319,https://www.foxnews.com/politics/republicans-probe-ccp-tied-nonprofit-funneling-money-us-eco-groups
27 best gifts for music lovers and musicians,nbc,2560,https://www.nbcnews.com/select/shopping/best-gifts-music-lovers-ncna1300145
Poll: 20-point deficit on handling economy highlights Biden’s struggles against Trump,nbc,3642,https://www.nbcnews.com/politics/2024-election/poll-biden-trump-economy-presidential-race-rcna136834
"House passes $1.7 trillion spending bill that rewrites U.S. election law, sending it to Biden to sign",nbc,3125,https://www.nbcnews.com/politics/congress/house-passes-17-trillion-spending-bill-rewrites-us-election-law-sendin-rcna62608
"The best tools for baking cookies, as recommended by professional bakers",nbc,2741,https://www.nbcnews.com/select/shopping/best-cookie-baking-tools-rcna130409
Laken Riley Act sponsor blasts Bill Clinton's claim about Georgia student's death,fox,375,https://www.foxnews.com/politics/laken-riley-act-sponsor-blasts-bill-clintons-claim-about-georgia-students-death.print
Colorado World War II veteran to celebrate 100th birthday this month: 'Pleased to serve my country',fox,1908,https://www.foxnews.com/lifestyle/colorado-world-war-ii-veteran-celebrate-100th-birthday-month-pleased-serve-country
"Russia says Ukrainian intel chief responsible for Crimea bridge attack, increasing assassination risk",fox,333,https://www.foxnews.com/world/russia-says-ukrainian-intel-chief-responsible-crimea-bridge-attack-increasing-assassination-risk
Election 2024: Harris speaks in Phoenix after Obama's Pittsburgh rally; Biden slams Trump,nbc,2847,https://www.nbcnews.com/politics/2024-election/live-blog/trump-harris-election-live-updates-rcna174214
Trump fan gets eight years for assaulting officers during Jan. 6 Capitol breach,nbc,2905,https://www.nbcnews.com/politics/justice-department/trump-fan-gets-eight-years-assaulting-officers-jan-6-capitol-breach-rcna171991
Republicans block independent commission to investigate attack on U.S. Capitol,nbc,2365,https://www.nbcnews.com/politics/congress/was-attack-our-capitol-murkowski-criticizes-gop-colleagues-opposing-jan-n1268906
Biden defiantly charges ahead with election run despite speculation he would drop out this weekend,fox,1604,https://www.foxnews.com/politics/biden-defiantly-charges-ahead-election-run-despite-speculation-he-would-drop-weekend
Pennsylvania leaders in both parties talk ground game as GOP seeks to undo Dem gains: 'Massive shift',fox,1118,https://www.foxnews.com/politics/pennsylvania-leaders-talk-very-exciting-ground-game-gop-seeks-undo-dem-gains-a-massive-shift
"With smirks and head shakes, Harris uses the split-screen format to provoke Trump ",nbc,3587,https://www.nbcnews.com/politics/2024-election/trump-glares-angrily-ahead-harris-stares-tense-debate-rcna170538
"Bruce Willis diagnosed with frontotemporal dementia following aphasia battle, family says",fox,1943,https://www.foxnews.com/entertainment/bruce-willis-diagnosed-frontotemporal-dementia-following-aphasia-battle-family-says
Prigozhin plane debris points to sabotage,nbc,2857,https://www.nbcnews.com/news/world/prigozhin-plane-crash-sabotage-explosion-evidence-rcna101756
Highlights and analysis: Trump commits to 'orderly transition' after mob storms Capitol,nbc,2376,https://www.nbcnews.com/politics/congress/blog/electoral-college-certification-updates-n1252864/ncrd1253052#blogHeader
Sen. Bernie Sanders opposes giving Israel $10 billion in aid,nbc,3550,https://www.nbcnews.com/politics/congress/sen-bernie-sanders-opposes-giving-israel-10-billion-aid-rcna128102
FEMA head denies agency is short on money for disaster relief because funds went to illegal immigrants,fox,1342,https://www.foxnews.com/media/fema-head-denies-agency-short-money-disaster-relief-because-funds-went-illegal-immigrants
"Before there was Veterans Day, there was Armistice Day",fox,320,https://www.foxnews.com/lifestyle/veterans-day-numbers-8-facts-federal-holiday
National Black Farmers president issues dire warning to Biden admin: 'We're heading for a food shortage',fox,1619,https://www.foxnews.com/media/national-black-farmers-president-issues-dire-warning-biden-admin-heading-food-shortage
"Gazans increasingly back a two-state solution, as support for Hamas drops ",nbc,3082,https://www.nbcnews.com/news/world/gazans-back-two-state-solution-rcna144183
The 14 best raised garden beds to grow plants nearly anywhere,nbc,2060,https://www.nbcnews.com/select/shopping/best-raised-garden-beds-ncna1268061
Nevada governor signs new abortion protections into law,nbc,2219,https://www.nbcnews.com/politics/politics-news/nevada-gop-governor-signs-new-abortion-protections-law-rcna87022
Dems pour $25M into ground game as GOP inches closer to Senate majority,fox,1673,https://www.foxnews.com/politics/dems-pour-25m-ground-game-gop-inches-closer-senate-majority
Travelers will need 'permission' and a fee to visit United Kingdom as part of new digitized system,fox,1942,https://www.foxnews.com/travel/travelers-need-permission-fee-visit-united-kingdom-part-new-digitized-system
You’ll laugh at who MSNBC brought to whine about Trump’s alleged affair,fox,260,https://www.foxnews.com/opinion/youll-laugh-msnbc-brought-whine-about-trumps-alleged-affair
"After disfiguring acid attack, saxophone is Mexican female musician's 'sword'",nbc,2966,https://www.nbcnews.com/news/latino/disfiguring-acid-attack-saxophone-mexican-female-musicians-sword-rcna71589
"The best disposable face masks and how to buy them, according to medical experts",nbc,2039,https://www.nbcnews.com/select/shopping/best-disposable-face-mask-ncna1252865
Fighting the disturbing spiral of Jew-hatred in Canada,fox,689,https://www.foxnews.com/opinion/fighting-disturbing-spiral-jew-hatred-canada.print
"Taylor Swift, Travis Kelce turn heads with Blake Lively, Ryan Reynolds at romantic double date dinner",fox,901,https://www.foxnews.com/entertainment/taylor-swift-travis-kelce-turn-heads-blake-lively-ryan-reynolds-romantic-double-date-dinner.print
6 top-rated single-serve coffee makers to consider for at-home brewing,nbc,2306,https://www.nbcnews.com/select/shopping/best-single-serve-coffee-makers-ncna1281365
Top Democrat urges Biden admin to do more to help local election officials fight a flood of disinformation,nbc,2026,https://www.nbcnews.com/investigations/democrat-urges-biden-help-locals-fight-election-disinformation-rcna172952
Who is Imane Khelif: The Algerian Olympic boxer deemed to have male chromosomes,fox,138,https://www.foxnews.com/sports/who-imane-khelif-algerian-olympic-boxer-deemed-have-male-chromosomes.print
Harris' media blitz was a 'massive missed opportunity' to disrupt razor-thin race: MSNBC column,fox,1917,https://www.foxnews.com/media/harris-media-blitz-massive-missed-opportunity-disrupt-razor-thin-race-msnbc-op-ed-says.print
Meghan McCain blames hostile ‘View’ colleagues for her exit in emotional memoir,fox,1828,https://www.foxnews.com/media/meghan-mccain-hostile-view-emotional-memoir
Georgia high court restores state's 6-week 'heartbeat' abortion law,fox,1573,https://www.foxnews.com/politics/georgia-high-court-restores-states-six-week-heartbeat-abortion-law
DeSantis touts Florida lawsuit seeking to block Biden's Title IX changes,fox,319,https://www.foxnews.com/politics/desantis-touts-florida-lawsuit-seeking-block-biden-title-ix-changes
"Women's soccer club that features several transgender players wins league title, finishes undefeated",fox,653,https://www.foxnews.com/sports/womens-soccer-club-features-several-transgender-players-wins-league-title-finishes-undefeated
Blinken arrives in Israel to strengthen Gaza cease-fire,nbc,2137,https://www.nbcnews.com/news/world/blinken-arrives-israel-shore-gaza-cease-fire-n1268447
Biden announces Israel has offered a three-part proposal to end the war in Gaza,nbc,3394,https://www.nbcnews.com/politics/white-house/biden-gaza-israel-plan-end-war-cease-fire-hostages-rcna154945
Trump assassination attempt: 3 key takeaways from newly released bodycam,fox,558,https://www.foxnews.com/us/trump-assassination-attempt-3-key-takeaways-from-newly-released-bodycam
Misinformation about Israel and Hamas is spreading on social media,nbc,2187,https://www.nbcnews.com/news/world/misinformation-israel-hamas-spreading-social-media-rcna119345
"On Armed Forces Day, Honor Flight Network receives stunning donation from Mission BBQ",fox,112,https://www.foxnews.com/lifestyle/armed-forces-day-honor-flight-mission-bbq
Fox News Poll: Voters cite high prices as biggest motivator to vote,fox,531,https://www.foxnews.com/official-polls/fox-news-poll-voters-cite-high-prices-biggest-motivator-vote
Pennsylvania Republicans to draft bill to relocate migrants on Biden DHS flights to Delaware,fox,224,https://www.foxnews.com/politics/pennsylvania-republicans-to-draft-bill-diverting-illegal-immigrants-from-secretive-biden-dhs-flights-to-delawa
WATCH: Florida police officers lift car off man trapped underneath — 'somebody pull him out!',fox,723,https://www.foxnews.com/us/watch-florida-police-officers-lift-car-off-man-trapped-underneath.print
"Long before Helene, IV fluid shortages plagued hospitals",nbc,3597,https://www.nbcnews.com/health/health-news/long-helene-iv-fluid-shortages-plagued-hospitals-rcna175563
China raises Middle East diplomatic ambitions with talks between Hamas and rival Fatah,nbc,3250,https://www.nbcnews.com/news/world/china-hamas-fatah-palestinian-unity-middle-east-diplomacy-rcna162825
Softened abortion language in Trump-approved GOP platform irks some social conservatives,fox,1433,https://www.foxnews.com/politics/softened-abortion-language-trump-approved-gop-platform-irks-some-social-conservatives
"The best Valentine’s Day chocolates, candies and desserts for your loved ones",nbc,2373,https://www.nbcnews.com/select/shopping/best-valentines-day-candy-chocolates-desserts-ncna1302587
Bose's new QuietComfort II earbuds offer noise cancellation that gives competitors a run for their money,nbc,2936,https://www.nbcnews.com/select/shopping/bose-quietcomfort-ii-headphones-launch-ncna1298716
"Israel, Arab states sign Trump-brokered deals in White House ceremony",nbc,3024,https://www.nbcnews.com/news/world/israel-arab-states-set-sign-trump-brokered-deals-white-house-n1240105
Michelle Obama wore nearly $3K pantsuit to DNC while touting her parents were 'suspicious' of the wealthy,fox,1458,https://www.foxnews.com/politics/michelle-obama-wore-3k-pantsuit-dnc-while-touting-her-parents-were-suspicious-wealthy
Fact-checking Trump's 'Meet the Press' interview,nbc,3418,https://www.nbcnews.com/meet-the-press/meet-the-press/fact-checking-trump-meet-press-interview-rcna105297
"Whoopi Goldberg says 'The View,' Barbara Walters saved her career after 2004 George Bush controversy",fox,846,https://www.foxnews.com/entertainment/whoopi-goldberg-view-barbara-walters-saved-career-after-2004-george-bush-controversy
Trump says he was 'shot with a bullet' in assassination attempt at Pennsylvania rally,fox,193,https://www.foxnews.com/politics/trump-says-he-shot-bullet-assassination-attempt-pennsylvania-rally
"My parents were kidnapped by Hamas. They are not a footnote to Gaza war, they are its essence",fox,1464,https://www.foxnews.com/opinion/parents-kidnapped-hamas-they-footnote-gaza-war-they-essence
The politics of tariffs are complicated. A Democrat just introduced a bill to make Trump's proposals law.,nbc,2621,https://www.nbcnews.com/politics/2024-election/politics-tariffs-are-complicated-democrat-just-introduced-bill-make-tr-rcna172336
A boy beat me in track and sexually harassed me. Biden thinks I’m the problem,fox,946,https://www.foxnews.com/opinion/boy-beat-track-sexually-harassed-biden-thinks-problem.print
S.C. man sentenced to life in prison for murdering Black trans woman after historic verdict,nbc,2021,https://www.nbcnews.com/nbc-out/out-news/hate-crime-murder-black-trans-woman-south-carolina-dime-doe-rcna176121
"Netanyahu's speech was cheered in Congress, decried by hostage families back home",nbc,2551,https://www.nbcnews.com/news/world/netanyahu-speech-congress-israel-hostage-families-gaza-hamas-rcna163581
"Olivia Jade Giannulli recalls being 'publicly shamed' for Lori Loughlin, Mossimo Giannulli's scandal",fox,1629,https://www.foxnews.com/entertainment/olivia-jade-giannulli-publicly-shamed-lori-loughlin-mossimo-giannulli-scandal
Supreme Court rules in favor of Colorado graphic designer who refused to create same-sex wedding websites,fox,117,https://www.foxnews.com/politics/supreme-court-rules-favor-colorado-graphic-designer-refused-create-same-sex-wedding-websites
Border residents speak out against Kamala Harris' record on security: 'Everything is literally open',fox,645,https://www.foxnews.com/media/border-residents-speak-out-kamala-harris-record-border-security
Florida brain tumor patient plays guitar during his surgery: ‘This is wild’,fox,1870,https://www.foxnews.com/health/florida-brain-tumor-patient-plays-guitar-during-surgery-this-wild
"Emily Blunt says her ‘toes curl’ when people tell her their kids want to act: 'I want to say, don’t do it!'",fox,3,https://www.foxnews.com/entertainment/emily-blunt-says-toes-curl-when-people-their-kids-want-act-want-say-dont-do-it
"Kate Moss, 50, takes Victoria's Secret fashion show by storm in surprise appearance with daughter Lila, 22",fox,74,https://www.foxnews.com/entertainment/kate-moss-50-victorias-secret-fashion-show-surprise-appearance-daughter-lila-22
Bipartisan commission to study Trump assassination attempt teed up for House vote,fox,1755,https://www.foxnews.com/politics/bipartisan-commission-study-trump-assassination-attempt-teed-up-house-vote
Coffee vs. matcha tea: What does your morning drink choice say about you?,fox,467,https://www.foxnews.com/food-drink/coffee-vs-matcha-does-morning-drink-choice-say
Striking Boeing workers boo after Democratic Sen. Maria Cantwell criticizes Trump,fox,5,https://www.foxnews.com/politics/striking-boeing-workers-boo-after-democrat-sen-maria-cantwell-criticizes-trump.print
Bill Maher hypes Taylor Swift's endorsement of Kamala Harris: She has 'saved democracy',fox,1246,https://www.foxnews.com/media/bill-maher-hypes-taylor-swifts-endorsement-kamala-harris-she-has-saved-democracy
"Father of Israeli-American hostage pleads for deal 'with Satan' before Biden, Harris enter Situation Room",fox,919,https://www.foxnews.com/politics/father-american-israeli-hostage-pleads-deal-with-satan-before-biden-harris-enter-situation-room
Human Rights Watch accuses Israel of apartheid over treatment of Palestinians ,nbc,2595,https://www.nbcnews.com/news/world/human-rights-watch-accuses-israel-apartheid-over-treatment-palestinians-n1265442
