title,news
At least 149 people have fallen very ill after vaping. What's going on?,nbc
Michael Cohen search warrants show federal probe began nearly a year earlier than known,nbc
Chris Hayes: The key to what Trump is hiding lies in the man he wouldn't let testify,nbc
'BH90210' star Brian Austin Green talks favorite moments as David Silver,nbc
Puerto Rico calls for special prosecutor over disgraced former governor's chat scandal,nbc
Hunter Biden trial highlights: Hallie Biden details tumultuous relationship and his addiction struggles,nbc
Ready to start eating healthier? Jenna and Joy are here to help,nbc
"Why do spaghetti Western fans pilgrimage to Spain? The curious history, explained.",nbc
"U.S. will lose out as Guatemala shuts anti-corruption commission, say experts",nbc
"With Cuomo out, Kathy Hochul will become New York's first female governor",nbc
Five-foot alligator spotted in Chicago lagoon,nbc
New Hampshire Republicans are not yet ready to go for Trump: ‘He’s going to have to earn it’,nbc
Watchdog cites possible political retribution by Trump appointees at State Dept.,nbc
Georgetown expels two students caught up in college admissions scandal,nbc
Looking back at Todd and Sarah Palin’s relationship and political rise,nbc
What you really need to know about those cheap airfares,nbc
"New immigration policy targets legal immigrants. TRANSCRIPT: 8/13/19, Hardball w/ Chris Matthews.",nbc
This rising star is obsessed with a popular diet — and it’s not keto,nbc
Comfort food recipes: Make Valerie Bertinelli’s crispy chicken bake,nbc
Trump on being president: 'It's probably costing me from $3B to $5B',nbc
"BuzzFeed stands behind report. TRANSCRIPT: 1/21/2019, Hardball w. Chris Matthews.",nbc
Could the U.S. phase out fossil fuels by 2050?,nbc
"After devastating loss of two triplets, family welcomes rainbow baby",nbc
Growing protests in Puerto Rico call for governor’s resignation,nbc
Miley Cyrus playfully denies pregnancy rumors: 'I'm not 'Egg-xpecting'',nbc
Rapper Casanova surrenders in alleged gang case,nbc
Georgia man pleads guilty in plot to use drone to drop marijuana in prison,nbc
Ex-FBI lawyer speaks out after Trump attack that 'broke the camel’s back',nbc
Feminist trailblazer: Ruth Bader Ginsburg's life in pictures,nbc
"Teen pot smoking raises risk of depression in adulthood, study finds",nbc
"North Carolina man allegedly held woman, 8-month-old baby captive and used her as sex slave",nbc
Courteney Cox wishes Lisa Kudrow happy birthday with classic 'Friends' pic,nbc
"Some military families choose between buying groceries, paying bills",nbc
Simone Biles named Team USA Olympic Female Athlete of the Year,nbc
GPS tracking of immigrants in ICE raids troubles advocates,nbc
Britney Spears debuts bold new look amid court battle with her father,nbc
100-year-old man and 102-year-old woman tie the knot after a year of dating,nbc
"Several gay men and women detained in Chechnya, activists say",nbc
Memo to Trump: You are no Jesus Christ,nbc
Opinion | Lorena Bobbitt Gallo: I'm speaking out now to encourage others to get the help they deserve,nbc
"U.N. report: North Korea smuggles oil, hacks banks despite sanctions",nbc
Pro-Hong Kong rallies in U.S. met with push back from China supporters,nbc
"Sandra Cisneros, this year's PEN/Nabokov award winner, says she's just getting started.",nbc
"With 'Bird Box' and 'Bandersnatch,' Netflix flexes movie muscles",nbc
Here's what to expect from Robert Mueller on Wednesday,nbc
Opinion | Why are Puerto Ricans from Ricky Martin to Bad Bunny shouting 'Ricky renuncia'?,nbc
"Saudi teen who barricaded herself in hotel is a refugee, U.N. rules",nbc
"Biden made almost $16 million in two years after leaving White House, tax returns show",nbc
"Elizabeth Warren visits Puerto Rico, promises post-hurricane help",nbc
"Trump ally Sen. Joni Ernst holds on in Iowa, NBC News projects",nbc
12th grader in bathrobe for senior photos: 'I'm going to be a LEGEND',nbc
Winners & losers: Past government shutdowns and how they ended,nbc
'Golden Record 2.0' could let space probe communicate with aliens,nbc
"Trump confirms ICE raids TRANSCRIPT: 7/12/19, The 11th Hour with Brian Williams.",nbc
Here’s how Trump is underperforming from 2016,nbc
"More than 6 million already hit by flu, CDC says",nbc
Male penguin couple adopt abandoned egg at Berlin Zoo,nbc
"Illegal border crossings from Canada quietly rising, data shows",nbc
U.S. ship fires 30 warning shots as Iranian speedboats get close,nbc
The fight over Rep. Ilhan Omar exposed deep divisions in the Democratic caucus,nbc
Bud Light debuts expanded and more detailed nutrition labels,nbc
American-born ISIS bride Hoda Muthana expects 'jail time' if she returns to U.S.,nbc
"Gina Rodriguez will produce 'Diary of a Female President,' a Disney comedy series",nbc
White House wanted to dump migrant detainees in sanctuary cities,nbc
How baby sign language can help you communicate with your child,nbc
China lands spacecraft on 'dark' side of moon in world first,nbc
Woman escapes after being held captive for 19 years,nbc
Fmr. Maryland Governor Martin O'Malley on Trump's racist comments,nbc
Former FBI deputy director: Trump listened to Putin on North Korea,nbc
Elijah McClain death: Probe accuses police and paramedics of wrongdoing,nbc
"SpaceX CEO Elon Musk says tickets to Mars will eventually cost less than $500,000",nbc
Drug kingpin El Chapo sentenced to life in prison,nbc
"How the Amazon's fires, deforestation affect the U.S. Midwest",nbc
"As part of a wall crusade, Pence turns to MLK's 'I Have a Dream' speech",nbc
Fallback Friday: A special toast to MSNBC Moms,nbc
"Amoxicillin is in short supply, federal health officials say",nbc
Quadruple amputee defies odds to marry loving boyfriend,nbc
"Cohen gave prosecutors new information. TRANSCRIPT: 2/22/19, The Rachel Maddow Show.",nbc
"Trump gives new interview to New York Times. TRANSCRIPT: 1/31/19, The 11th Hour w/ Brian Williams.",nbc
Former NFL player writes new kids book for 'modern Black dads',nbc
Pilot in deadly California house crash was warned of weather,nbc
Rapper Eve describes 'beautiful' family conversations about race,nbc
The Bundle strikes back: How streaming caught up to cable TV prices,nbc
Parents of disabled man killed in Costco said they had 'begged' off-duty officer not to shoot,nbc
Amnesty International calls on S. Korea to end discrimination against gay soldiers,nbc
Terry Crews brings back his legendary role from 'White Chicks' with Al,nbc
Meet the TikTok creator who likes to help people understand Britney Spears' social media posts,nbc
Key questions and answers about Trump's census announcement,nbc
Rep. Torres seeks charges for Trump admin. over migrant treatment,nbc
"Opinion | Yes, it's possible to both support Israel and be anti-Semitic — Trump proves it",nbc
'I abandon the chair': Rep. Cleaver stuns colleagues with protest over partisanship,nbc
Sen. Merkley claims Trump admin. suspending thousands of asylum claims,nbc
A trip to Mars could cause brain damage. Here's how NASA aims to protect astronauts.,nbc
"Jimmy Dean recalls more than 29,000 pounds of sausage over metal fears",nbc
Women who dye or straighten hair could have increased breast cancer risk,nbc
"Chuck D to Ari Melber: Trump is a liar, but he’s resilient",nbc
Opinion | Campus conservatives aren't under siege — but there's more to the story,nbc
Opinion | How stars like Miley Cyrus are revealing heterosexuality's biggest flaws,nbc
Trump points to ‘mental illness problem’ after mass shootings,nbc
Eat your brain food: 3 superfoods to help boost brainpower,nbc
"Simon Kerns, beloved colleague will be missed",nbc
Booker: 'It is a problem' Kamala Harris couldn't continue her campaign,nbc
"Facebook hit with $5 billion fine, forced to create privacy oversight board",nbc
‘The Voice’ powerhouse singer Janice Freeman dies,nbc
Gordon Ramsay announces he and his wife are expecting their 5th child,nbc
Swalwell ends presidential campaign less than two weeks after first debate,nbc
Jennifer Lopez opens up about what went wrong in her failed romances,nbc
Trump leaves NATO gathering early after hot-mic video release,nbc
"I've found the perfect eco-friendly shoe (and Meghan Markle wears the brand, too)",nbc
"Kevin Mayer, Disney's head of streaming, named TikTok CEO",nbc
Gwyneth Paltrow says skier is suing her to exploit her fame,nbc
Prominent black women from Atlanta potential contenders for Biden’s VP,nbc
"Behind the scenes, Trump feared resolution condemning racist message",nbc
Why the U.S. Only Has Two Major Political Parties,nbc
11 fashion trends that ruled the Golden Globes red carpet,nbc
"Firing of disabled fed workers, discrimination claims up under Trump",nbc
Delaware just became the first no-kill state for shelter animals,nbc
Granddaughter of Robert Kennedy found dead at family compound; authorities investigate,nbc
Disturbing new details emerge on Jayme Closs abduction,nbc
Opinion | Trump didn't just allegedly kiss our client. He also paid her less than the men.,nbc
2 coaches charged with murder in death of basketball player who collapsed during practice,nbc
Remembering Karlyn,nbc
Many people think washing raw chicken cleans it. It actually greatly increases the risk of food poisoning.,nbc
How hospitals are using AI to save their sickest patients and curb 'alarm fatigue',nbc
Lives interrupted: Hurricanes left kids scrambling for normal,nbc
"'The Rookie' star Afton Williamson quitting show over alleged misconduct, discrimination",nbc
Watch Abby Anderson sing ‘Good Lord’ live on TODAY,nbc
"Manafort gets 7.5 years in prison, after additional 43 months in second sentencing",nbc
"A nursing home chain collapses, and elderly residents pay the price",nbc
Opinion | Fyre Festival's epic fail is a warning for music lovers everywhere,nbc
Michael Bloomberg announces he won't run for president in 2020,nbc
What is heavy metal toxicity? A nutritionist explains,nbc
Actor testifies that 'Empire' actor Jussie Smollett asked him to carry out fake hate crime,nbc
What's replacing skinny jeans? These 7 denim trends will be popular this fall,nbc
What is the circadian rhythm diet? How to eat with the sun,nbc
"VA gov. won't resign, says he’s been in blackface but not in yearbook photo",nbc
N.J. school board member posted his life 'would be complete' if Rep. Rashida Tlaib died,nbc
"Brian Tarantina of ""The Marvelous Mrs. Maisel"" dies at age 60",nbc
Raise a glass to Kathie Lee with 6 wines fit for a legend,nbc
How Bill Clinton honored his friend George H.W. Bush on Presidents Day,nbc
Gay Republican group endorses Trump in reversal from 2016,nbc
Bridge jumpers ignore warning signs a year after teen was badly injured,nbc
How the Epoch Times became one of Trump’s biggest supporters,nbc
Andrew Cuomo's daughter Michaela Kennedy-Cuomo comes out as demisexual,nbc
Glenn Close's adorable pup 'Sir Pippin' steals the show at awards ceremony,nbc
"September snow in several states, severe weather across the country",nbc
"Multigenerational homes are on the rise, offering a sense of community",nbc
Instagram star shares what her stomach really looks like post-baby,nbc
"2016: Clinton, Sanders and black voters pick the winner",nbc
"Trump admin admits a dozen Iranian Christian refugees, others in limbo",nbc
"Trump hints he'll declare National Emergency, TRANSCRIPT: 02/01/2019, Hardball w. Chris Matthews.",nbc
Denise Richards thanks 'Real Housewives' fans for spotting 'enlarged thyroid',nbc
"Karlie Kloss cuts ties with Victoria's Secret, citing the brand's 'message'",nbc
'We are a couple': 6 things this man wants you to know about his interabled relationship,nbc
Meet the women tapped for two of Europe's most powerful jobs,nbc
Dylan Dreyer’s husband reveals her pregnancy cravings,nbc
"Trans workers not protected by civil rights law, Trump admin tells high court",nbc
"The books you need to read this spring, according to Nicholas Sparks",nbc
"Who is Jeffrey Epstein, and why has he been arrested again?",nbc
Pillsbury flour recalled due to salmonella concerns,nbc
Bodycam video shows police fatally shooting rapper inside car,nbc
Marriott reveals 5 million unencrypted passport numbers were leaked in 2018 data breach,nbc
How this 500-pound man lost 200 pounds in 5 years,nbc
"Michael Cohen on Trump crimes & racism.  TRANSCRIPT: 02/26/2019, All In w. Chris Hayes.",nbc
10 must-have Trader Joe's items for your Super Bowl party,nbc
Pizza-making secrets: Chef Anthony Mangieri shares his recipe,nbc
Harvey Weinstein doesn't think he can get a fair trial in Manhattan,nbc
Marijuana possession will no longer be prosecuted in Baltimore,nbc
Meghan Markle explains why she doesn't look at Twitter,nbc
California regulators approve state’s 1st robotic taxi fleet,nbc
Spider silk 'library' could hold secrets for new materials,nbc
How one soccer player's honeymoon turned into an extradition nightmare,nbc
Doctor allegedly ordered potentially fatal doses of pain medication for near-death patients,nbc
Korean actor Cha In-ha found dead at 27,nbc
Baby at City Hall? Providence male mayor's habit sparks debate,nbc
Trump-Xi trade announcement gives market 'breathing room' — for now,nbc
Watergate prosecutor questions fmr Trump aide on live TV,nbc
Opinion | Jared Kushner's top-security clearance is totally reckless — and totally legal,nbc
Full Singh: Booker campaign expects Biden campaign 'to taunt' him during Wednesday debate,nbc
Chris Pratt responds to Ellen Page calling his church ‘Anti-LGBTQ’,nbc
GOP state legislator opposed to free school lunch proposal says he's never met a hungry Minnesotan,nbc
'Nobody expected this moment' — the top takeaways from Trump’s trip to Asia,nbc
"See which 'Real Housewives' star is joining the 'Beverly Hills, 90210' reboot",nbc
The cheapest grocery store in America isn't Costco or Walmart...,nbc
'Friends' isn't leaving Netflix after all — could fans BE any happier?,nbc
Lack of oversight and regulations may lead to IVF mishaps,nbc
Watch: Buzzer beater shot makes basketball fans go wild,nbc
Venezuela's Maduro takes office for second term as international condemnation mounts,nbc
2 veterans celebrate the Fourth of July with a special Ambush Makeover,nbc
"Warren: Endless war in Syria, Afghanistan is not working",nbc
LaCroix's latest Cuban-inspired can designs spark backlash on social media,nbc
"California utility targeted Asians in pot searches, lawsuit says",nbc
Grand Central Terminal workers had secret 'man cave' under New York City landmark,nbc
Two guarding Epstein night he killed himself will avoid jail time,nbc
6 killed in train accident on bridge in Denmark,nbc
"One twin was a U.S. citizen, the other wasn't until judge's ruling",nbc
What we know about Kelsey Berreth's disappearance,nbc
Former Supreme Court Justice John Paul Stevens dead at 99,nbc
"Bank of America and Citigroup have a new rival, as BB&T and SunTrust merge",nbc
"Opinion | As interior secretary, Deb Haaland will lead an agency that discriminated against her",nbc
Young mom disappears without a trace from Idaho campground,nbc
"Family of De'von Bailey sues Colorado Springs, claim excessive police force in teen's death",nbc
"Julián Castro (D-TX) campaign builds momentum. TRANSCRIPT: 7/2/19, The Rachel Maddow Show.",nbc
"TODAY’s headlines: February 13, 2019",nbc
A vaccine that may prevent chlamydia is being tested in people,nbc
Mexican filmmaker Guillermo del Toro decries 'hate' in Hollywood Hall of Fame speech,nbc
"TODAY's Headlines: Nov. 12, 2019",nbc
Sarah Jessica Parker recalls 'very big' male movie star who behaved badly on set,nbc
"Army secretary pledges ""full, independent review"" in Vanessa Guillen case",nbc
Otto Warmbier's parents: 'Kim and his evil regime are responsible',nbc
Oscar Mayer’s Wienermobile is available for rent,nbc
"Sarah Jessica Parker, Jeff Bridges star in Stella Artois Super Bowl ad",nbc
Rudy Giuliani: I never said there was no collusion by Trump campaign,nbc
Working with friends and family: What to know BEFORE starting a business together,nbc
Opinion | Juice WRLD's death at 21 felt both prophesied and preventable. Here's why.,nbc
Little girl has life-changing surgery to remove facial tumor,nbc
"Black man in New Jersey misidentified by facial recognition tech and falsely jailed, lawsuit claims",nbc
Mario Batali says accuser's photos will prove innocence in groping case,nbc
Jenna and Willie react to ‘The Bachelorette’ finale twist,nbc
College Board replaces plan for SAT student 'adversity score',nbc
Restaurants are being accused of serving ‘fake’ guacamole as avocado prices soar,nbc
Tornado victims in Alabama include the 'sweetest little boy' and a 'perfect' daughter,nbc
Serviceman tracing roots after 23andMe test among Ethiopia jet victims,nbc
"Danny Glover, Ta-Nehisi Coates to testify at House slavery reparations hearing",nbc
President Obama's tan suit controversy: Five years later,nbc
Family sues after California man dies in taco eating contest,nbc
Opinion | Trump came for Chrissy Teigen on her own turf. He never had a chance.,nbc
Netflix pulls episode of comedy show mocking Saudi crown prince,nbc
Southern California community rocked by Nazi-saluting images,nbc
Carson Daly opens up about 'Last Call' exit after 17 years,nbc
Opinion | How well-meaning white parenting props up a racist system,nbc
"Advice for Eric Garner's family from Sean Bell's fiancée: ""Keep a fire lit for justice""",nbc
Trump attends D-Day 75th anniversary ceremony in Normandy,nbc
‘It feels like nowhere is safe’: St. Louis children confront a wave of gun violence,nbc
"After mass shootings, this little-known FBI unit focuses on helping victims",nbc
Space dust from ancient supernova found hiding in Antarctica,nbc
"TODAY’s headlines: Feb. 13, 2019",nbc
Stephanie Gosk previews her new true crime show,nbc
"After affirmative action case, some Asian Americans rethink college applications",nbc
Opinion | Cesar Sayoc and the potential rise of the “Trump made me do it” legal defense,nbc
'Bachelorette' Hannah Brown says Luke P. drama has 'a silver lining',nbc
"Boost defense spending or we'll withdraw troops, U.S. ambassador tells Germany",nbc
Deadly amusement park ride malfunction caught on camera,nbc
Make-ahead Monday: Whip up salmon 3 ways,nbc
"Feds indict Russian. TRANSCRIPT: 1/8/2019, The Beat w. Ari Melber.",nbc
"In new video, Ocasio-Cortez joins progressive effort to oust more incumbent Democrats",nbc
Louisville mom Andrea Knabel dedicated to finding missing people has disappeared,nbc
Trump touts the 'power' of extremist social media activists at White House summit,nbc
Venezuelan security forces detain key aide to opposition leader Juan Guaidó,nbc
Opinion | Why Hollywood stars should boycott the Oscars red carpet,nbc
Instant Pot's newest gadget will 'fry' your food without the fatty oils,nbc
New fossil reveals face of 'Lucy' ancestor who lived almost 4 million years ago,nbc
Charlotte Russe closing all of its stores after declaring bankruptcy,nbc
Starbucks exploring adding needle-disposal boxes in bathrooms after petition,nbc
Decorated special forces soldier dies in combat in Afghanistan,nbc
Camila Cabello on racist language: 'I was uneducated and ignorant',nbc
Why we're so obsessed with rigid diets like keto,nbc
The story behind the surfboard designed to repel sharks,nbc
Soggy tacos? Chrissy Teigen shared a genius delivery hack for Taco Bell,nbc
FBI agents swarm Jeffrey Epstein's private Caribbean island,nbc
How bad science is being used to send people to prison,nbc
Airport security screener absences hit a record on 31st day of partial government shutdown,nbc
Sam Nunberg: Trump throws people out like ‘garbage’,nbc
Opinion | What America's loneliest generation suggests about modern interaction,nbc
Ian Desmond will skip MLB season to help pregnant wife: 'Home is where I need to be',nbc
"Photos indicate North Korea building new ballistic missile submarine, analysts say",nbc
"Michael Flynn's lawyers file sentencing update. TRANSCRIPT: 3/12/19, The Rachel Maddow Show.",nbc
Two companies race to deploy robotaxis in San Francisco. The city wants them to hit the brakes.,nbc
Massachusetts man holds onto hood of car for three miles in road rage incident,nbc
Mexico crowns transgender beauty queen in bid for acceptance,nbc
Catch up with KLG and Al Roker in Charleston,nbc
"Opinion | Opioid users need safe injection sites, not stale rhetoric from the war on drugs",nbc
"Opinion | Liberal obsession with GOP converts like ""Anonymous"" is ripe for exploitation",nbc
"Shutdown day 21. TRANSCRIPT: 1/11/2019, All In w. Chris Hayes.",nbc
Meet the GOP lawyers working behind the scenes to limit voting in 2020,nbc
"Trump's legal hell week. TRANSCRIPT: 1/11/2019, The Beat w. Ari Melber.",nbc
"Prosecutors will have a difficult burden to cast Alec Baldwin as criminal, lawyers say",nbc
Trump plans North Korea nuclear summit with Kim Jong Un for February,nbc
"Andy Cohen talks fatherhood, advice and his baby’s amazing hair",nbc
Rookie Louisiana officer shot and killed before starting overnight shift,nbc
‘Beloved’ author Toni Morrison dies at 88,nbc
Rep. Swalwell: 'Presidential immunity is over',nbc
"Rep. Peter King, longtime N.Y. congressman, latest in slew of GOP retirements",nbc
"Early release of Cohen and Manafort shows how unfair prison system is, experts say",nbc
The 1 thing you need if you shower at night,nbc
Kim Kardashian's daughter North lands 1st solo magazine cover at age 5,nbc
What exactly is a processed meat? And how much is safe to eat?,nbc
Supreme Court rejects challenge to Whitaker's appointment as acting attorney general,nbc
This couple has eaten their original wedding cake every year for nearly 50 years,nbc
Watch these dads learn to do their daughters' braids while they bond,nbc
U.S. intel: Russia and China plotting to interfere in 2020 election,nbc
Al Roker surprised with early birthday celebration at TODAY — see the sweet video,nbc
Christian Girl Autumn meme featuring popular influencers takes off on Twitter,nbc
Trump says he's considering payroll tax cut to boost economy,nbc
"Without notice, U.S. is rejecting requests to defer deportations",nbc
"For musicians, the stigma of ‘pay to play’ has eased in light of the pandemic",nbc
"This new, super low-calorie butter has a surprising main ingredient",nbc
Ellen DeGeneres and Sandra Bullock file lawsuit against misleading ads,nbc
Suspicious packages investigated at consulates in Australia,nbc
This mini waffle maker made my mornings so much easier — but it’s selling out fast,nbc
B. Smith’s husband Dan Gasby: I can still care for B. and also have happiness,nbc
DATELINE FRIDAY PREVIEW: The Pink Skirt Plot,nbc
"Violence erupts at Hong Kong airport. TRANSCRIPT: 8/13/19, The 11th Hour w/ Brian Williams.",nbc
Trudeau addresses brownface photo: ‘It was something racist to do’,nbc
Meet Natalie Morales’ new puppy at her home!,nbc
Rude awakening? How to get your kids ready for the first day of school alarm,nbc
Huge asteroid misses Earth but spotlights threat posed by space rocks,nbc
Electric air taxis powered by hydrogen promise greater range for intercity commutes,nbc
Watch Cody Johnson perform ‘On My Way to You’ live on TODAY,nbc
Gunman's sister one of the 9 victims in Dayton mass shooting,nbc
R. Kelly's interview with Gayle King gets the 'SNL' treatment,nbc
It's a girl! Eric and Lara Trump welcome baby No. 2,nbc
"Military families say housing on bases has lead, mold, other problems",nbc
'Fastest woman on four wheels’ Jessi Combs killed in crash at age 39,nbc
"Opinion | Trump would be re-elected if the Electoral College ties, which is very possible",nbc
Mom of Venus and Serena Williams shares her secrets with TODAY,nbc
Family desperate for answers after Ohio man Michael Saylor disappears days before his 30th birthday,nbc
See this rental kitchen go from bland to beautiful — for $200!,nbc
Michigan man sentenced to 60 weekend days in jail for poisoning wife's coffee,nbc
Enes Kanter on Turkey: 'They’re scared of my voice.',nbc
‘Nailed It!’ hosts put Jenna’s and Willie’s baking skills to the test,nbc
"Madrid high heels run defies gravity, homophobia",nbc
"Rep. Dingell on gun control, possible Trump impeachment",nbc
Uncharted waters: Scientists to explore depths of Indian Ocean,nbc
Infant twins found dead in car after father apparently forgot them,nbc
States are asking: When is someone too high to drive?,nbc
"Trump says those who gave info to the whistleblower are like spies, reports say",nbc
"Joy Bauer gives breakfast favorites a low-carb, high-protein makeover",nbc
Nevada officer pulls over hearse traveling in HOV lane,nbc
Virginia Gov. Ralph Northam urged to resign after yearbook photo surfaces,nbc
Iranian-backed hackers stole data from U.S. government contractor,nbc
"Meghan Markle and Prince Harry meet members of the Yankees, Red Sox in London",nbc
How do solar panels work?,nbc
Missouri man charged with trying to burn down local Planned Parenthood clinic,nbc
'Euphoria' star Storm Reid: 'I'm proud to be a 16-year-old today',nbc
"New York City's only shelter for LGBTQ adults is 'a nightmare,' ex-residents say",nbc
Polish police detain 25 after attacks on LGBTQ equality march,nbc
"Elizabeth Warren calls to break up Facebook, Google and Amazon",nbc
How to avoid holiday overspending,nbc
Pittsburgh Pirates pitcher Felipe Vazquez charged with solicitation of a child,nbc
Manafort family business defends name as infamous cousin sits in jail,nbc
Chrissy Teigen's daughter Luna is a legend in the making at first dance class,nbc
Disney’s Broadway productions are putting its black characters front and center,nbc
Make Nino Coniglio's tasty grilled pizza,nbc
Jill Martin tried online dating and fell in love: Her 7 tips for online dating success,nbc
"First Read's Morning Clips: Majorities blame Trump, GOP for shutdown",nbc
Big Question: How concerned should President Trump be about recent polling?,nbc
Trump announces national emergency to obtain billions for border wall,nbc
Trump says progressive congresswomen should 'go back' where 'they came' from,nbc
‘Anchorman’ star Will Ferrell appears on TODAY as Ron Burgundy and more,nbc
Trump joked about trading Puerto Rico for Greenland. Puerto Ricans are joking back.,nbc
"As more blacks wear natural hairstyles, some children run up against rules",nbc
Steal Dylan Dreyer's secrets for surviving freezing winter temperatures,nbc
"California high school students seen in video giving Nazi salute, singing Nazi song",nbc
"Dow rises more than 180 points to retake 26,000, notches 9-week winning streak",nbc
People love Walmart's new skin care line — and everything is under $10,nbc
Missouri abortion clinic stands up to state's 'unethical' demands,nbc
Richard Marx talks 'Repeat Offender' album in 1989 interview,nbc
Domino's just launched a new vegan pizza with a divisive topping,nbc
New bill allows Oregon students to take 'mental health days',nbc
A mom proudly shared a photo of how she cleared up baby's congestion,nbc
"Mormon church: No guns, lethal weapons in church",nbc
Key witness testifies to tampering with absentee ballots in N.C. House race,nbc
Airlines to give customers 'nonbinary' choice under gender,nbc
Cyntoia Brown on her release from prison: 'I am loving every single thing',nbc
California's deadliest fire brings wealth and growing pains to Paradise's neighbor,nbc
Parent charged in college cheating scandal pleads guilty,nbc
GOP senator: 'It's time we ended the cosmopolitan experiment',nbc
Tourists caught in massive bison stampede in frightening video,nbc
"Remembering Tony Mendez, CIA officer who inspired ‘Argo’",nbc
Jennie Garth defends not posting on social media about Luke Perry,nbc
Nipsey Hussle's mother shares heartfelt message in wake of his death,nbc
"6 easy, delicious ways to upgrade your salad for winter",nbc
Puerto Rico was devastated by Hurricane Maria. It's about to lose $400M more to Trump's border wall.,nbc
Court reverses own decision on Trump's policy sending migrants to Mexico,nbc
"Marie Yovanovitch, key figure in Trump's impeachment, inks book deal",nbc
This toilet light might be the answer to your potty training troubles,nbc
"Latinos on track to be largest share of nonwhite voters in 2020, Pew says",nbc
Celtics ban fan for two years after alleged racist slur hurled at DeMarcus Cousins,nbc
"Trump blasts 'Squad' as 'weak,' 'insecure' after slamming news report",nbc
Gillian Anderson to play Margaret Thatcher on ‘The Crown’,nbc
Authorities call off search in Barbados for missing New Jersey couple,nbc
"'This is not how we’re supposed to live in this world,' father of Dayton mass shooting victim says",nbc
Associates of Epstein could still face prosecution as accusers' civil cases press on,nbc
These summer jams may boost your mood more than coffee,nbc
Uma Thurman and her daughter look nearly identical — see the pics!,nbc
"Stone-Cold, Part 6",nbc
Opinion | Hurricane Dorian missed Puerto Rico. Here's why the island's future remains stormy.,nbc
Adam Levine says Maroon 5 expected Super Bowl backlash,nbc
"Investigations, controversy are frequent Trump traveling companions",nbc
Roger Stone posts image to Instagram of federal judge next to crosshairs,nbc
School superintendent arrested for allegedly using own insurance to help sick student,nbc
"Opinion | Post-shutdown, the obliviousness of Trump's plutocrats won't be forgotten",nbc
Sriracha maker Huy Fong ordered to pay millions in damages to chili pepper supplier it severed ties with after three decades,nbc
Newark Archdiocese names priests 'credibly accused' of abusing kids,nbc
The case for bitcoin as 'digital gold' is falling apart,nbc
El Paso shooting being treated as domestic terrorism; police say suspect is cooperating,nbc
"Meet Haben Girma, the deafblind woman who conquered Harvard",nbc
"Student has brain damage after bullying incident caught on video, lawsuit says",nbc
"'Every day for me is Feb. 14': A year after mass shooting, Parkland’s grief goes on",nbc
Whole Foods confirms it’s raising grocery prices this year — here’s why,nbc
A conservative group alleges Ocasio-Cortez and her allies ran a PAC scam. But there's no evidence of wrongdoing.,nbc
Trump nominates Jeffrey Rosen to replace Rod Rosenstein as deputy attorney general,nbc
Republicans block FEC probe of NRA's Russia money and Trump,nbc
"Trump White House under fire. TRANSCRIPT: 7/10/19, The Beat w/ Ari Melber.",nbc
Cory Booker takes aim at Joe Biden's 'hoodie' language about race,nbc
School bus driver drinking while driving captured on camera,nbc
"Pelosi goes there, asks, 'What does Putin have on the president?'",nbc
"Senate gives final passage to budget increasing military spending and deficit, Trump to sign",nbc
Did Trump’s praise help Kim Jong Un improve his image?,nbc
"NBC/WSJ poll: Biden, Warren top 2020 Democratic field",nbc
Trump wants Europe to take back ISIS fighters. That's tricky.,nbc
New blood pressure guidelines means more Americans at risk for heart disease,nbc
Meet Pete Buttigieg: A gay mayor and Afghan War vet running for president,nbc
Mississippi students who posed with guns in front of Emmett Till memorial suspended from frat,nbc
McDonald's new breakfast sandwich features blueberry pancake buns,nbc
"Judge allows subpoenas for Kendall Jenner, Bella Hadid agencies in Fyre case",nbc
Carol Burnett accepts Golden Globes award named after her with moving speech,nbc
"Fear of migrants 'makes us crazy,' Pope Francis says",nbc
Starbucks says it will start blocking pornography on its stores' Wi-Fi in 2019,nbc
NY techies predict fewer 'big bets' after Amazon exit. And that's OK.,nbc
See the best moments from TODAY with Hoda and Jenna,nbc
"Plane crash into California ocean was no stunt, pilot who filmed aftermath from water says",nbc
"Baby Crew sprawls out for a nap on mom Joanna Gaines’ lap in funny, new pic",nbc
Trump’s possible return looms over deals Biden cut at G7 summit,nbc
Federal appeals court upholds bar on Trump's public charge rule,nbc
Texas woman took her own life and two girls found near her were murdered,nbc
"Miley Cyrus 'lost it' during 2 terrifying close calls on plane, sister shares story",nbc
Watch Lady Gaga and Bradley Cooper perform surprise ‘Star Is Born’ duet,nbc
This hot air brush helped me get a voluminous blowout — and it's $10 off today,nbc
'Period shame' documentary takes home Oscar,nbc
Chinese gay dating app halts registration after underage HIV report,nbc
Mario Batali ousted from gourmet market chain amid sexual misconduct allegations,nbc
"TODAY's Headlines: Feb. 20, 2019",nbc
Never-before-seen footage of Clinton’s 2016 debate prep,nbc
"Trump picks fight with U.S. Ally. TRANSCRIPT: 8/21/19, The Beat w/ Ari Melber.",nbc
Julián Castro thinks he could be Democrats' 'antidote to Donald Trump',nbc
Judge rules Trump admin responsible for 'potentially thousands' more separated children,nbc
Opinion | Only wealthy parents benefit from Trump's expanded child tax credit,nbc
Does it matter where you go to college? Here’s what the data says.,nbc
"High school coach, wife electrocuted while installing scoreboard",nbc
