title,news
George Gascon recall campaign gets support from left-leaning Hollywood honchos,fox
Iran reportedly enriching uranium at 60% purity at underground Fordow facility,fox
'Shark Tank's' Kevin O'Leary reveals professional journey that took him from 'Mr. A--hole' to 'Mr. Wonderful',fox
More cops killed under Biden than previous years: 'We're going to continue to speak up',fox
Judge denies DOJ request to change lawyers in census citizenship question case,fox
Pelosi retakes House gavel despite Democrat defections,fox
JD Vance makes choice in critical Senate race as GOP control hangs in the balance,fox
Historic Nebraska flooding seen in stunning images from space,fox
"""Queen Elizabeth sees ‘Megxit’ as ‘damaging to the monarchy,' source claims: ‘This has been rather hurtful'""",fox
"""Bolivia change of power polarizes Western hemisphere along 'tired, ideological lines'""",fox
Kent during impeachment testimony: Burisma should be investigated,fox
Meghan Markle wants Prince Harry's Christmas away from the royal family to be 'special',fox
"""Miley Cyrus says upcoming election is the most important in her lifetime, encourages young fans to vote""",fox
Pope Francis is about to canonize the first millennial saint,fox
Rapper shot to death at LA restaurant targeted for jewelry after girlfriend tagged Instagram location: report,fox
"""RNC draws $61.8 M for 2019-2020 cycle, posts record-breaking number for April""",fox
"""Netherlands tram shooting suspect captured, police say""",fox
NASCAR star Brad Keselowski reveals he was pushed to focus on racing over girls and drinking,fox
Trump campaign sells 'Fredo Unhinged' T-shirts following viral Cuomo video,fox
Man attacks IHOP customers with coffee pot in surveillance footage,fox
Christian adoption agency sues New York after state tries to shut it down,fox
'Cheer Dad' and cheerleader daughter react after viral video: 'I didn't expect him to go that hard',fox
Venezuelans clash with pro-Maduro Code Pink activists in tense scene outside DC embassy,fox
"""Baker Mayfield's wife, Emily, goes after Browns writer over question about Freddie Kitchens' T-shirt""",fox
Incredible bioluminescent waves create stunning scenes on California beaches,fox
Melania Trump says lawyer who invoked Barron Trump's name for laughs at impeachment hearing 'should be ashamed',fox
Running of the bulls ends in Spain with 3 men gored in final run,fox
"""Philadelphia police shooting suspect has 'extensive' criminal history, commissioner says""",fox
Donald Trump Jr. comes to Chelsea Clinton’s defense after NYU video,fox
"""NHL star’s wife doesn’t believe Harris ‘embodies’ qualities of first female president, defends Trump support""",fox
Rick McDaniel: Let’s celebrate the greatest achievement in human history,fox
"""Trump campaign pokes fun at Bernie Sanders' 2020 announcement, as reaction splits on candidacy""",fox
Mueller probe witness George Nader charged with trafficking child pornography,fox
Arizona Cardinals' Kliff Kingsbury makes light of Antonio Brown helmet controversy,fox
Florida Panhandle still recovering from Cat 5 storm as hurricane season gets underway,fox
Video surfaces of shouting Rashida Tlaib being dragged out of Trump event,fox
Ex-NYPD cop allegedly fired over friendship with fmr Trump adviser Roger Stone presses forward with lawsuit,fox
"""Kyle Rittenhouse, mother fixated on social media treatment after arrest in Kenosha shooting""",fox
"""Average American has gained several pounds during self-isolation, study finds""",fox
"""Two divorced women say they're 'platonic life partners,' 'don't need' men 'to be happy'""",fox
"""On this day in history, August 12, 1990, 'Sue' the Tyrannosaurus rex is discovered""",fox
"""Space Command headquarters will be in one of these six states, Air Force announces""",fox
Apache tribe takes fight with feds over sacred land to Supreme Court,fox
Woman who survived deadly 'widow maker' heart attack hopes to alert others,fox
"""Todd Gurley, former Rams star, content in retirement""",fox
Kimmel fires back after Trump calls late-night shows ‘one-sided’: ‘Stop being terrible and we’ll stop pointing it out’,fox
White Christmas in the forecast? Here's what history and forecasters say are the chances,fox
HFPA member Philip Berk ousted after calling BLM a 'hate movement' in an email,fox
FBI arrests 3 linked to white-supremacist group ahead of Virginia pro-gun rally,fox
Animal shelters pull out the stops to find pets homes during coronavirus outbreak,fox
Virginia sheriff: We'll deputize law-abiding citizens to counter state Dems' gun control 'overreach',fox
Kellyanne Conway rips Democrats over Iran: Would Buttigieg have invited Soleimani to his 'wine cave'?,fox
"""2020 Chevrolet Corvette sold out, GM executive says""",fox
"""ICE: Hundreds of illegal aliens charged with rape, other crimes after release from Southern California jail""",fox
"""Release of London Bridge terror suspect was 'mistake,' PM Boris Johnson says""",fox
"""SpaceX makes history, launches NASA astronauts into space from US soil for the first time since 2011""",fox
John Rich: 'Shut Up About Politics' hit song resonating because it's 'what everybody's thinking',fox
Honduran migrants gather to try forming new caravan,fox
"""Jewish groups condemn Rashida Tlaib over ties to radical pro-Hezbollah, anti-Israel activist""",fox
Dean McDermott recalls the time his son walked in on him and Tori Spelling having sex,fox
Flashback: Harris fumed at Americans for saying 'Merry Christmas' before illegal migrants got protections,fox
"""Dak Prescott, Cowboys fail to agree to long-term deal prior to deadline, reports say""",fox
Georgia parole board spares life of man in death row for more than 30 years,fox
"""Hulk Hogan showed up to son's DUI arrest in Florida, video reveals""",fox
"""'Extreme Sisters' Brooke and Baylee defend sharing a bed, underwear, razors: 'Not crazy at all'""",fox
Trump to continue swing state tradition in final campaign event of 2024,fox
Gen. Jack Keane on the Trump administration's strategy for confronting China,fox
"""Timeline of Trump whistleblower's reported contact with Schiff committee key to investigation, Devin Nunes says""",fox
"""Disneyland Paris to host official LGBTQ Pride celebration, a first for Disney parks""",fox
"""Bolton returns to Twitter after resignation, accuses White House of blocking access to account""",fox
Kentucky man sentenced for murder of girlfriend's daughter,fox
Trump threatens to designate Antifa a terrorist organization ahead of expected Portland clashes,fox
Jeffrey Epstein accuser Virginia Roberts on Prince Andrew: 'He knows what happened',fox
"""Trump declares 'Russia hoax' dead, rips Democrats and FBI at Michigan rally as he eyes 2020""",fox
Job application leads Florida police to suspect in cold case,fox
"""‘Undercover Billionaire’ star Glenn Stearns gives advice on starting with nothing, living the American Dream""",fox
Steelers’ Stephon Tuitt announces retirement from NFL at the age of 29,fox
El receptor de fútbol americano universitario agradece a Trump su inspiración para la celebración del touchdown,fox
California woman arrested after biting jogger who pepper-sprayed her dog: police,fox
"""Colin Kaepernick, girlfriend Nessa Diab welcome first baby""",fox
Missouri police pivot on suicide of first of 2 women in firefighter's home: 'Suspicious death',fox
Gutfeld on courtroom forgiveness,fox
"""‘Big Bang Theory’ star donates $5,000 to California anchor Chris Burrous' family""",fox
Boxing champ Amir Khan regrets accusing Anthony Joshua of sleeping with his wife: 'I lost a good friend',fox
Suspected California attacker who left college victim creepy messages nabbed after years on the run,fox
"""Jimmy Carter released from hospital after treatment for urinary tract infection, spokeswoman says""",fox
Tucker Carlson: Immigration is not always good for our economy. Those who say it is are lying to you,fox
Former Dallas Cowboy says his current XFL team has 'best receiver room I've been in',fox
Coons: Trump gave Laura Ingraham more info on Soleimani strike than Senate got,fox
Armed good Samaritan thwarts attempted robbery of mailman in quiet Chicago suburb: witnesses,fox
150 spring breakers arrested amid party chaos in Miami Beach,fox
Biden administration accused of hypocrisy for proposing border wall amid migrant crisis,fox
Dagen McDowell says Trump using US 'economic power' to reduce tensions with Iran,fox
The 'scars' of Kenosha: Wisconsin Republicans to tour city streets 2 years after riots raged,fox
Hunter Biden lawyer testifies that 1st Trump impeachment created 'emergency' to file unpaid taxes,fox
"""Mexico cartel massacre: Lopez Obrador's 'hugs, not bullets' strategy questioned amid deadly violence""",fox
"""Portland, Oregon, city council will vote to ban homeless street camping""",fox
Elizabeth Hurley posts steamy Instagram pic of herself wrapped in red dress just in time for Christmas,fox
Gaza militants fire rockets into Israel after Islamic jihad leader killed,fox
"""Josh Brolin, wife Kathryn Boyd expecting second child together""",fox
Ted Cruz flew to Cancun with family amid Texas power crisis,fox
"""Survivors of polygamist cult reveal inner sanctum of murder, sweatshops, car theft rings""",fox
GOP senators to meet Biden Monday on coronavirus relief as Dems ready to pass bill without Republican support,fox
NYC Democrats could strip MSG owner James Dolan of $42 million property tax exemption: report,fox
"""Bill Belichick's rumored relationship with Jordon Hudson, 24, draws reaction from pageant world: report""",fox
Gutfeld on the San Francisco school board trying to change school names in the pandemic,fox
History of Jack Smith's courtroom smackdowns after landmark loss in Trump immunity case,fox
"""Chicago has most violent weekend this year: 52 shot, 10 dead""",fox
Miss USA 2019 crowns full-time attorney Cheslie Kryst as winner,fox
Fox News Poll: Biden holds commanding lead among South Carolina Democrats,fox
"""US warning on Mexico spring break travel, top threats facing Americans""",fox
Cleveland Clinic fires resident after online threat to give Jews 'wrong meds' surfaces,fox
TUCKER CARLSON: A look into the strange circumstances around Jeffrey Epstein's death,fox
DACA heads to Supreme Court and all eyes are on Chief Justice John Roberts,fox
"""Heat wave roasts Washington DC, breaks record for most 90-degree days in month""",fox
Media drumbeat for impeachment?,fox
Luxury NYC pads worth $40 million tied to Venezuelan ‘boligarchs’ currency scam: report,fox
Former Mumford & Sons guitarist reveals how Antifa tried to destroy him: 'They swarm you like hornets',fox
Kentucky House votes to decrease emergency safety measures in small coal mines,fox
"""Twitter bans Trump, but Iranian ayatollah, Louis Farrakhan, Chinese propagandists still active""",fox
Houston police union demands judge resign after officer killed by ‘habitual’ offender: ‘Blood on your hands',fox
FDA commissioner on why wearing a cloth face covering in public 'might be helpful' to combat coronavirus,fox
Dwayne Haskins' family suing quarterback's widow for 'constant harassment' since his death,fox
Everything Garth Brooks has said about politics,fox
"""Illusionist Siegfried Fischbacher, of Siegfried & Roy fame, dead at 81, family says""",fox
Want your iPhone to run faster? Here’s a simple fix,fox
Border Patrol agent hospitalized with COVID-19 after responding to border crisis in March,fox
Left and right celebrate Tulsi Gabbard leaving Democratic Party: 'Winning',fox
"""Mariah Carey pokes fun at The Chainsmokers, herself after mistaking them for One Direction""",fox
'Jerry Maguire' agent says US women put federation in 'a very difficult bargaining position' amid equal pay fight,fox
Shannen Doherty claims ex is prolonging their divorce in 'hopes that I die before he is required to pay me',fox
Will President Trump's new transparency plan bring down health care costs?,fox
Test drive: 2021 Lexus LC500 Convertible is jaw-dropping drop-top,fox
Man wins $344M Powerball jackpot after playing fortune cookie numbers,fox
"""Trump’s policy toward Russia makes McCabe’s 'asset' question ‘harder to justify,’ columnist says""",fox
Antonin Scalia's son speaks out on expanding the Supreme Court,fox
Shania Twain announces new Las Vegas residency: 'It's only getting better',fox
"""Oklahoma police chief, fellow cop accused of murdering him were 'best of friends,' town mayor says""",fox
Arizona State University says Kyle Rittenhouse not enrolled in 'any' classes after student outrage,fox
"""Drug kingpin 'El Chapo' appeals conviction, argues jury bias and conditions in 'modern dungeon'""",fox
Hundreds of ex-prosecutors claim Trump would have been indicted if not president,fox
Lara Logan: Mainstream media forgetting Iranians who are celebrating Soleimani's death,fox
Geraldo Rivera: 3M reports are 'classic example' of America being addicted to Chinese manufacturing,fox
10 apps you need to remove from your phone now,fox
Who is the FBI’s most wanted American terrorist? Meet Jehad Serwan Mostafa,fox
Iran Revolutionary Guard commander says 'revenge' coming for Soleimani strike from 'within' US,fox
WARNING GRAPHIC IMAGES: Massive python swallows croc whole in ghastly pics,fox
Ed Buck hires former OJ Simpson prosecutor Christopher Darden for defense,fox
Indiana based grassroots organization trains school board candidates to 'restore academic excellence',fox
"""RFK granddaughter took family to Maryland to escape coronavirus, husband says""",fox
Chris Wallace: Ambassador William Taylor's testimony 'very damaging' to President Trump,fox
"""First-time gun ownership skyrockets amid riots, increased violence across country: 'You can't really be too safe'""",fox
"""Woman had maggots in foot wound after care center left it untreated for months, doctor says""",fox
James Carville embraces Sanders' 'political hack' label: 'At least I'm not a communist',fox
Missing Van Gogh painting worth millions returned to museum in Ikea bag,fox
Waukesha suspect Darrell Brooks allegedly ran over ex-girlfriend with SUV after catching her with another man,fox
'Justice with Judge Jeanine' on the left's fake narrative,fox
"""Nigerian woman brutally raped, murdered inside church while studying: reports""",fox
"""Golden State Warriors forgot where they came from, Oakland A's pitcher says""",fox
21 Savage’s attorney says client being ‘unnecessarily’ punished and intimidated: report,fox
Tom Brady 'focused on two things' amid 'amicable' split from Gisele Bündchen,fox
"""Akon mulling 2024 presidential run, says Kanye West is 'not crazy' just 'awakened'""",fox
China claims HHS Secretary Azar turned his back on Americans dying from coronavirus,fox
"""Jan 6 anniversary: Remember these leaders, values that unite us and protect our democracy""",fox
Chinese rover beings exploring 'dark' side of moon,fox
Yale student pushes back on campus culture: School now 'saturated' by only left-wing ideology,fox
Mary Vought: ‘Medicare-for-all’ would harm my ill daughter and millions of other Americans,fox
"""Bolivia's political crisis sparks dangerous clashes, 8 killed""",fox
Warren aims to be first 2020 Dem presidential candidate to hit all four early voting states,fox
Emmy-winning actor Rip Torn has died at 88,fox
Top Biden communications aide has history of sexist Twitter posts,fox
"""Trump, Harris neck and neck in battleground states Arizona, Georgia, North Carolina""",fox
Twitter Files Part 5 reveals staffers who didn't believe Trump violated 'incitement' policy,fox
"""Sean Connery is remembered by 'Indiana Jones' costar Harrison Ford: 'God, we had fun'""",fox
Trump-endorsed Mike Rogers wins Republican Senate primary in Michigan,fox
DNC: Gabby Giffords evokes 2011 shooting during speech  ,fox
Warnock's support for Jeremiah Wright comes under new scrutiny,fox
Axed MLB broadcaster Thom Brennaman found silver lining after firing: 'I'm totally good',fox
"""Rush Limbaugh, conservative talk radio pioneer, dead at 70""",fox
Judge pauses NYC's push to evict homeless from hotels,fox
"""Beta floods Houston as over 500K gallons of wastewater spill, body of missing fisherman found""",fox
Assad’s future and the Syrian Civil War could hinge on the US presidential election,fox
LA homeless mull staying as they await fate of massive encampment: report,fox
Winnie Harlow gushes over Sports Illustrated Swimsuit gig: 'We’re redefining the swimsuit body',fox
"""US withdrawal from Syria would put 'whole region at risk,' allow Iran to 'sow' more discord, expert warns""",fox
"""Kenosha rioters target car dealerships, other businesses in second night of unrest""",fox
Should we return to the Moon? Apollo astronauts give their thoughts,fox
Navy says SEAL training in which seaman died operated with 'unrecognized accumulation of risk',fox
Nikki Bella recalls 'awkward' first date with 'Bachelorette' star Peter Kraus after John Cena breakup,fox
"""McDonald's to launch spicy BBQ chicken sandwich, tenders""",fox
"""Prince Andrew's link to Jeffrey Epstein draws new scrutiny after suicide, document dump""",fox
What is Mar-a-Lago? A look inside Trump's Florida estate,fox
"""Jon Jones makes triumphant return to UFC, captures heavyweight title with win over Ciryl Gane""",fox
"""BLM clenched-fist symbol has little-known communist history, critics say""",fox
Kellyanne Conway: Donald Trump is rising from the ashes. Here's why Trump 2016 is Trump 2024,fox
"""Virginia's Ralph Northam to ban guns from Capitol grounds, officials say""",fox
"""Historic Trump impeachment hearings set to begin, as Dems predict 'phenomenal week'""",fox
Minnesota small businesses bracing for cost of billion-dollar paid leave law: 'It's just crazy',fox
"""Today on Fox News, June 3, 2019""",fox
Attacker blows himself up after killing 3 troops in Lebanon,fox
"""Kay Hagan, former senator from North Carolina, dies at 66""",fox
Rayshard Brooks shooting: Firing of Atlanta police officer who pulled trigger is reversed,fox
"""Val Kilmer’s daughter, Mercedes Kilmer, reveals what it was really like working with her dad in ‘Paydirt’""",fox
Chicago rapper shot in celeb-frequented area was likely killed by rival gang member: Lightfoot,fox
Julio Iglesias facing seven-figure lawsuit over paternity case: report,fox
Some doctors hesitant to use ventilators during coronavirus pandemic,fox
Norfolk fires police lieutenant who donated to accused vigilante Kyle Rittenhouse,fox
Baltimore mayor warns of white van trying to 'snatch up young girls'; police say no reports,fox
New ad features abortion survivor as Supreme Court heads toward oral arguments in Dobbs,fox
Devin Nunes' lawsuit will move Twitter into the 'age of accountability:' Ken Starr,fox
ABC's Stephanopoulos clashes with GOP governor over support for Trump in heated interview,fox
Reporter's Notebook: Why Congress is trapped in 'The Matrix' on gun control,fox
"""Wisconsin parents lose son to fentanyl, beg other families to know the truth about the deadly drug""",fox
New medical breakthrough can spot 20 types of cancer with very low misdiagnosis rate,fox
"""Reporter's Notebook: With Mueller hearings ahead, the 'book' may be better than the 'movie'""",fox
Ghislaine Maxwell's victims can testify anonymously at upcoming sex-trafficking trial: judge,fox
"""Hailey Baldwin opens up about mental health, says she thinks ‘there’s more attention’ on it lately""",fox
Bizarre 100-year cover-up of ‘penguin prostitution’ in Antarctica revealed by book,fox
Father of slain UCLA grad student blames politicians for crime spike,fox
Ethiopia’s Amhara ethnic group accuses Biden of ignoring atrocities,fox
"""Africa locust invasion spreading, may become ‘most devastating plague’ in living memory, UN warns""",fox
"""Se prevé que el representante demócrata de Nuevo México, Gabriel Vásquez, venza al aspirante apoyado por Trump GOP""",fox
Karl Marx gets shoutout during Barack Obama-produced film’s 2020 Oscars speech,fox
Melania Trump gives emotional tribute to late mother at Palm Beach funeral,fox
Former CNN host Reza Aslan slammed for Rush Limbaugh tweet after cancer announcement,fox
NYC appeals decision ordering reinstatement of city workers fired for being unvaccinated,fox
Dolphins to release former Pro Bowl cornerback Byron Jones: reports,fox
US destroyer shadowed by Chinese military during freedom of navigation operation,fox
"""DNI declassifies Brennan notes, CIA memo on Hillary Clinton 'stirring up' scandal between Trump, Russia""",fox
Texas Rep. Dan Crenshaw fighting for fellow Navy SEAL being held on war crimes charges,fox
"""National Border Patrol Museum in Texas vandalized by dozens of protesters, director says""",fox
Obama says some Republicans drive message that 'White men are victims',fox
Bad ticker: Does daylight saving time cause 'biological clock shock' to your heart?,fox
St. Patrick's Cathedral 'had no idea' about atheist trans activist's funeral: 'It was a sacrilege',fox
"""Ken Hensley, Uriah Heep musician, dead at 75""",fox
Rep. Ilhan Omar faults US for Venezuela's socialist crisis,fox
"""Ray Dalio's son's death ruled accident caused by smoke inhalation, burns following fiery crash: officials""",fox
Pentagon doctor claims prescribing transgender drugs to minors can cause psychotic illness to 'melt away',fox
"""North Carolina woman held captive in man's house for 10 days escaped with help of family, friends: prosecutors""",fox
"""On this day in history, October 13, 1792, cornerstone of White House is put down""",fox
Joy Behar: Don't tell Americans before you take their guns,fox
"""Miranda Devine: Hunter Biden scandal -- How the NY Times, CNN, others, run protection for the Biden campaign""",fox
Dozens of army camps from Ancient Rome discovered,fox
Paul Batura: My chance meeting with Rush Limbaugh resulted in this career advice that changed my life,fox
Violent summer proves deciding factor for some Minnesota voters,fox
Kate Mara says filming 'Fantastic Four' was a 'horrible experience',fox
Tucker Carlson: Identity politics is a scam and it's not so different from the one Jussie Smollett just pulled,fox
"""Former NFL player on potential youth football ban: 'Let parents make decisions, not legislators'""",fox
"""Minneapolis police trial: George Floyd's death was not caused by drugs, 'excited delirium,' toxicologist says""",fox
Chicago police make first gun-related arrest of 2019 -- two minutes into new year,fox
"""Bette Nash, who was named the world's longest-serving flight attendant, dies at 88""",fox
Louisiana Democrat speaks out about supporting pro-life policies,fox
AOC's 'concentration camps' claim was just tip of the iceberg -- Here are some of her most controversial comments,fox
Newt Gingrich: Even I get overwhelmed by politics – here's what I do when I need a break,fox
GOP lawmaker says he's 'concerned' over reported UFO sightings by Navy pilots,fox
The Toyota Sienna Woodland Edition is the off-road minivan you didn't know you needed,fox
"""Author becomes amateur detective to solve uncle’s 1970 killing, podcast reveals: ‘I wanted the truth’""",fox
Arizona woman returns 1950s Purple Heart to man's family after finding it at thrift store,fox
"""'Squad' member rips Israel's 'bigoted, short sighted and cruel' decision to block Tlaib, Omar""",fox
All-Pro running back David Johnson announces retirement from NFL after 8 seasons,fox
Disney reportedly refuses to allow Spider-Man engraving on tombstone of dead boy who loved superhero,fox
"""Democrats made mistake by fighting Trump over Ukraine call, Charlie Hurt says""",fox
MSNBC’s Joe Scarborough says Trump would arrest him if he could,fox
Biden claims that Hunter laptop was 'Russian disinformation' debunked by his own son,fox
"""Victoria Beckham, 45, says she's embracing her age: 'I have wrinkles, and that’s OK!'""",fox
Jana Kramer shares best advice for navigating divorce with grace following split from cheating ex,fox
Gold Roman coin found near Pompeii fetches eye-opening amount at auction,fox
Steve Bannon 'proud' to begin prison sentence for contempt of Congress,fox
Ingraham: Left doesn't want to debate they want to dominate,fox
"""Fox News Poll: Biden still leads Democratic race, Warren climbs into second""",fox
"""Jan. 6 Capitol riot – one year later, DC remains on edge""",fox
"""Hanukkah stabbing suspect pleads not guilty to hate crimes, says he's on Prozac""",fox
Paulina Porizkova opens up about her new relationship with Aaron Sorkin: 'He’s a great kisser',fox
Portland residents targeted by man lobbing objects at unsuspecting drivers slam slap on wrist for suspect,fox
Social media star Cameron Dallas arrested for allegedly breaking man's nose: report,fox
"""Los Angeles County, known for strict lockdowns, hits 1 million COVID cases""",fox
Suspect charged in fatal stray-bullet shooting of 1-year-old Davell Gardner,fox
"""Biden blowing off Black voters, reparations activists say: the president 'needs to act'""",fox
Twitter Files: Rep. Adam Schiff's office requested tech giant to suspend accounts,fox
NPR panned for AZ race slant: 'Election denying' Kari Lake versus Katie Hobbs 'defending election integrity',fox
"""WWE star Charlotte Flair credits her brother, not her famous dad, for inspiring her career""",fox
Trump returning to social media with 'his own platform' in 2-3 months: adviser,fox
GOP releases Jan. 6 clip of Pelosi saying 'I take responsibility' as she discussed National Guard absence,fox
"""Experts recommend 1 alcoholic drink per day for men, women""",fox
"""Melania Trump revela cómo mantiene la calma, la sangre fría, la concentración y la salud: """"Principio rector"""".""",fox
"""Hezbollah relies on 'sophisticated' tunnel system backed by Iran, North Korea in fight against Israel""",fox
"""Nick Fuentes fires back at Nikki Haley, Meghan McCain, others over Ben Shapiro confrontation""",fox
"""'Wedding Crasher' sought by authorities in Texas after targeting events, stealing gifts""",fox
Venice Beach violence reaches boiling point in L.A. as new viral video emerges,fox
Members of Kennedy family identified as boaters who vanished on Chesapeake Bay,fox
Several top White House officials worked for Biden at his think tank where classified docs discovered,fox
2019 Patriot Awards Recap: Pete Hegseth had this sewn into his jacket for red carpet appearance,fox
"""Virginia woman, 22, likely killed in 'domestic violence-related' incident with boyfriend just days after protective order expired: police""",fox
"""Dr. Nicole Saphier: Sanders, Warren and others, don't get it – Singlepayer would be a disaster for America""",fox
Los Angeles County extends stay-at-home order through May 15,fox
Gutfeld: Why don't Dems care about their dying cities?,fox
Gillibrand lights into NRA as 'worst organization in this country' at Fox News town hall,fox
Trump pushed Michigan election officials not to certify 2020 results in phone call: report,fox
"""Maddow rips 'patronizing, snobby' media belittling those hesitant of vaccine: 'Nothing to be ashamed of'""",fox
Former Soros-backed St. Louis prosecutor admits to misusing public funds,fox
"""Harris touts her work on the economy, but what has she actually done for small businesses?""",fox
"""Super Bowl LIV: 'Prodigal Son' stars Bellamy Young, Tom Payne on the best part of Sunday's big game""",fox
LA city officials pressuring Newsom to declare state of emergency amid homeless crisis,fox
Mother of stabbing victim blames Philadelphia DA for killer going free,fox
Tammy Bruce: February will be remembered as the month Trump was re-elected,fox
Suspected killer of reputed mob boss Frank Cali has an ‘X’ on his back: sources,fox
Kanye West and Joel Osteen to team up for massive stadium event in 2020,fox
Dallas to Tokyo flight canceled after Japan Airlines pilot's booze-fueled 2 am hotel rager,fox
"""Virginia Beach employee fired, charged after saying supervisor was the type that inspired mass shooting""",fox
Special edition Jeep Gladiator sold out in 1 day,fox
Gabby Petito family withdraws motion to compel testimony from Brian Laundrie lawyer,fox
"""Psaki defends Biden's Syria airstrike decision as progressives push back, some Republicans applaud""",fox
"""'Cake Boss' star Buddy Valastro has his kids 'cleaning toilets,' says it helps them gain respect""",fox
Tom Arnold’s sister Lori details how she became the ‘Queen of Meth’ in doc: I needed 'to feel alive',fox
‘Teen Mom 2’ star Leah Messer explains why she kept her abortion a secret: ‘It was a lesson learned’,fox
Florida couple injured in possible bobcat attack,fox
Jameela Jamil calls Karl Lagerfeld a ‘fat-phobic misogynist’ amid celebrity tributes following his death,fox
Anna Nicole Smith's daughter Dannielynn attends Kentucky Derby gala with father,fox
White House continues to call Trump ‘threat’ to democracy despite multiple attempts on former president’s life,fox
"""ISIS militants wreak havoc in Mozambique, killing more than 1,000 in insurgency""",fox
"""Biden seems to forget defense secretary’s name, calls him ‘the guy who runs that outfit’""",fox
Bears legend Dick Butkus takes shot at Packers' Aaron Rodgers after getting verified on Twitter,fox
Doug Hutchison recalls marrying teen bride Courtney Stodden in memoir: ‘I shot my career in the head for love’,fox
"""Dr. Phil guest describes feeling ‘floored,’ like ‘ground was opening up’ upon hearing husband would vote Trump""",fox
Rand Paul calls on Speaker Johnson to take up bolder stance against Democrats: 'Show some cojones',fox
"""Diego the tortoise retires, high sex drive credited with helping to save his species in the Galapagos, conservancy says""",fox
"""Portland, OR, approves new $27 million homeless encampments""",fox
"""Biden's 'shameful' fist-bump with Saudi Arabia's Mohammed bin Salman shocks Twitter, Washington Post CEO""",fox
’60 Minutes’ producer explains graphic photo sent to colleague: ‘I was mortified’,fox
"""Mexican drug kingpin El Chapo's wife pleads guilty to US drug trafficking, other felony charges""",fox
Utah Gabby Petito cop had romantic rival arrested in 2019 domestic incident that was later dismissed,fox
State Department advisory board member praised former fugitive Communist once on FBI's Most Wanted List,fox
"""Cocaine, meth on rise in Pennsylvania's early warning areas""",fox
Americans trapped by South Africa's coronavirus lockdown return home,fox
Lori Loughlin daughters ‘not talking about future plans’ amid ‘nightmare’ college admissions scandal: report,fox
"""Biden releases financial info, made more than $15.5M before taxes over past two years""",fox
"""25 MS-13 gang members deported from migrant caravan in Mexico, officials say""",fox
"""Fox News’ primetime outdraws MSNBC, CNN despite highly publicized town halls""",fox
Trump calls impeachment 'failed overthrow attempt' at 'homecoming'; 'Bomb cyclone' for Thanksgiving travelers,fox
Georgia Sen. Raphael Warnock used loophole to bypass outside income limit by $125K,fox
"""Jeffrey Epstein wasn't checked on for hours before apparent suicide, source says""",fox
Stonehenge mystery solved: Massive rocks came from 180 miles away,fox
Nikola Jokic's 27 points leads Nuggets past Pistons 134-119,fox
Chrissy Teigen says her ‘miscarriage’ was actually an abortion to save her life: ‘Heartbreaking’,fox
Trump says he 'will not be going' to Biden's inauguration,fox
"""Britney Spears’ father Jamie and Bessemer Trust Co. to continue co-conservatorship, judge says""",fox
"""Hundreds of millions pledged for Notre Dame rebuild not yet collected, archbishop says""",fox
'Bagel Boss Guy' Chris Morgan hospitalized after apparent stroke,fox
Vandals alter Black Lives Matter mural outside of Chicago to say 'All Lives Matter',fox
Nevada women's volleyball players choose to forfeit match vs. San Jose state despite school's intentions,fox
Trump says NY Judge Merchan 'thinks he is above the Supreme Court' after barring him from immunity arguments,fox
"""Florida man, 67, bitten by shark while kitesurfing, wife heard his screams, officials say""",fox
Facebook apologizes to China’s Xi Jinping for vulgar mistranslation of his name,fox
Woolly mammoth cells brought back to life in shocking scientific achievement,fox
Hume criticizes 'inappropriate' behavior by reporters who helped Harris shop,fox
Elizabeth Warren listed race as 'American Indian' in newly revealed Texas State Bar card from 1986,fox
"""Marvin Hagler health update before death sparks anti-vaccine messages, Thomas Hearns tries to quiet noise""",fox
Kamala Harris mocked for 'terrifying' explanation of Ukraine crisis: 'A real inability to talk normally',fox
"""McCarthy calls on Pelosi to suspend Trump impeachment inquiry, accuses her of 'recklessness'""",fox
Trump campaign says Whitmer 'encouraging assassination attempts' against president with discreet TV message,fox
SEE IT: Electric GMC HUMMER EV 'Supertruck' revealed,fox
Stars who have endorsed Biden for president,fox
Sheriff calls for tougher border security to stop Mexico cartels poisoning US national parks,fox
FBI notified Twitter about users 'potentially' violating terms: Twitter Files,fox
How the LA Zoo is sexualizing kids with 'family friendly' drag shows,fox
Minnesota reporter shreds local ABC station for unsafe working conditions during George Floyd riots,fox
Ocasio-Cortez raises eyebrows after comparing Trump's border wall to Berlin Wall,fox
"""'Shawshank Redemption' star Tim Robbins rips 'lack of freedom of assembly,' speech that COVID mandates brought""",fox
A closer look at New Zealand's new weapons ban,fox
Robert Wolf on AOC saying it would 'be an honor' to be Bernie Sanders' VP: 'She would be a good surrogate',fox
Co-stars who reportedly didn't get along off-screen,fox
"""Pearl Harbor Naval Shipyard shooter identified, surviving victim in critical condition""",fox
"""12th juror seated in Chauvin trial, judge to rule on defense motions Friday""",fox
Former Trump attorney Jenna Ellis pleads guilty in Georgia election interference case,fox
"""Disneyland, Disney World announce opening dates for Star Wars: Rise of the Resistance attractions""",fox
Pompeo: Omar's Venezuela comments 'disgusting',fox
"""After Prince Harry-Meghan Markle decision, Buckingham Palace aide has 'never seen' monarchy in such peril""",fox
